	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0000288	g15244, g12536, g5888	g12536, g5888	g12536, g5888	g18951, g19287, g19717, g15906	mf_11502	15727.g11150	g11150, g13988	g13988, g11150	g11150, g13988	g14883, g15517	g14883, g15517	g11150, g13988	g13988, g11150	g13988, g11150	g13988, g11150	g13988, g11150	g14883, g15517	g15517, g14883	g15517, g14883
OG0000289	g24662, g22388, g5994, g18007	g18007, g5994, g22388, g24662	g24662, g22388, g18007, g5994	g2940, g5697	mf_8642, mf_11350	1835.g17331	g17330, g17331, g490	g490, g17331, g17330	g490, g17331			g490, g17330, g17331	g490, g17330	g490, g17330, g17331	g490, g17331	g490, g17330, g17331		g21177	
OG0000290	g19048, g22327, g6363	g6363, g22327, g19048	g22327, g6363	g28310	mf_7490	10811.g7133, 10812.g12439, 10810.g18026	g7133, g18026, g12439	g18026, g12439, g7133	g7133, g12439	g322	g322	g12439, g18026, g7133	g7133, g18026	g12439, g7133, g18026	g7133, g12439	g12439, g7133, g18026	g322	g322	g322
OG0000291	g11821, g22154, g6424	g11821, g22154, g6424	g11821, g22154, g6424	g17849, g13315	mf_14581, mf_5129		g2412, g7331	g2412, g7331	g7331, g2412	g2226, g12893	g12893, g2226	g7331, g2412	g7331, g2412	g7331, g2412	g2412, g7331	g7331, g2412	g2226, g12893	g2226, g12893	g2226, g12893
OG0000292	g6452	g6452	g6452	g3218		14169.g2994	g2994, g13884, g1088	g2994, g13884, g1088	g2994, g1088, g13884	g9938, g14778	g9938, g14778	g1088, g13884, g2994	g2994, g13884, g1088	g1088, g2994, g13884	g2994, g13884, g1088	g13884, g2994, g1088	g14778, g9938	g14778, g9938	g14778, g9938
OG0000293	g13598, g6478	g6478, g13598	g6478, g13598	g10879	mf_11960, mf_5945	12587.g12729, 2059.g12729, 12585.g7842, 12586.g18288	g18288, g7842	g18288, g7842	g7842, g18288	g10350, g19797	g10350, g19797	g7842, g18288	g18288, g7842	g7842, g18288	g18288, g7842	g7842, g18288	g10350, g19797	g19797, g10350	g10350, g19797
OG0000294	g27506, g6523	g6523, g27506	g27506, g6523	g15307, g3393	mf_1423	840.g13263	g19253, g13263, g11513	g11513, g13263, g19253	g19253, g13263, g11513	g5782	g5782	g11513, g19253, g13263	g13263, g19253, g11513	g13263, g11513, g19253	g11513, g19253	g13263, g11513, g19253	g5782	g5782, g24704	g5782
OG0000295	g16248, g6910	g16248, g6910	g16248, g6910	g186, g657	mf_14007, mf_9864, mf_3384		g10045, g10040	g10040, g10045	g10040, g10045	g13030, g13028	g13028, g13030	g10045, g10040	g10040, g10045	g10040, g10045	g10040, g10045	g10045, g10040	g13028, g13030	g13028, g13030, g24886, g21332	g13028, g13030
OG0000296	g26562, g6975	g6975, g26562	g6975, g26562	g18950, g16189			g8515, g5975	g8515, g5975	g5975, g8515	g8503, g7803, g8504	g8503, g8504, g7803	g5975, g8515	g8515, g5975	g8515, g5975	g5975, g8515	g8515, g5975	g7803, g8503, g8504	g8503, g8504, g7803	g7803, g8503, g8504
OG0000297	g19630, g7004	g19630, g7004	g19630, g7004	g20949	mf_9065		g22073, g3458	g3458, g22073	g3458, g22073	g11380, g8861, g10966	g8861, g10966, g11380	g22073, g3458	g22073, g3458	g3458, g22073	g22073, g3458	g22073, g3458	g8861, g11380, g10966	g8861, g11380, g10966	g10966, g8861, g11380
OG0000298	g9386, g7180	g7180, g9386	g7180	g11398, g147		1001.g13967	g13967, g13965	g13965, g13967	g13965, g13967	g12286, g18109, g2501	g18109, g12286, g2501	g13965, g13967	g13965, g13967	g13965, g13967	g13965, g13967	g13965, g13967	g12286, g2501, g18109	g18109, g12286, g2501	g12286, g18109, g2501
OG0000299	g25183, g7276, g24202	g25183, g7276	g7276, g25183	g10328, g23587	mf_1134, mf_13438	6907.g7886, 6906.g2593	g2593, g7886	g7886, g2593	g7886, g2593	g4718, g11096	g4718, g11096	g2593, g7886	g7886, g2593	g2593, g7886	g2593, g7886	g2593, g7886	g11096, g4718	g4718, g11096	g4718, g11096
OG0000300	g27024, g7881	g7881, g27024	g7881, g27024	g21850, g24572	mf_5886, mf_7690		g22844, g1479, g11264	g1479, g22844, g11264	g11264, g1479, g22844	g12090	g12090	g22844, g1479, g11264	g1479, g11264, g22844	g11264, g22844, g1479	g11264, g1479, g22844	g1479, g22844, g11264	g12090	g12090	g12090
OG0000301	g11655, g20603, g8440	g8440, g20603, g11655	g11655, g20603, g8440	g10656, g17604		13317.g5527, 13318.g13641	g5527, g13641	g13641, g5527	g5527, g13641	g9693, g15588	g15588, g9693	g13641, g5527	g13641, g5527	g13641, g5527	g5527, g13641	g5527, g13641	g9693, g15588	g15588, g9693	g9693, g15588
OG0000302	g8550, g8548, g9693	g8550, g8548, g9693	g9693, g8548	g26603, g17735, g3705, g13275		1036.g9308	g9308, g3388	g9308, g3388	g9308, g3388	g2466, g4173	g4173, g2466	g9308, g3388	g9308, g3388	g3388, g9308	g9308, g3388	g9308, g3388	g2466, g4173	g4173, g2466	g2466, g4173
OG0000303	g9854, g9850, g8676	g8676, g9850, g9854	g9850, g8676, g9854	g30433	mf_10560	9098.g16210, 9099.g4856	g4856, g16210	g4856, g16210	g16210, g4856	g11125, g15979	g15979, g11125	g16210, g4856	g16210, g4856	g16210, g4856	g4856, g16210	g4856, g16210	g15979, g11125	g11125, g15979	g15979, g11125
OG0000304	g11591, g9007, g21258	g9007, g21258, g11591	g11591, g21258, g9007	g30397	mf_1835	3254.g9512, 3253.g10259	g9512, g10259	g10259, g9512	g9512, g10259	g11203, g5468	g11203, g5468	g10259, g9512	g10259, g9512	g9512, g10259	g10259, g9512	g10259, g9512	g5468, g11203	g11203, g5468	g5468, g11203
OG0000305	g490, g9420, g9344	g490, g9344, g9420	g9420, g490, g9344	g10694, g10692, g8249	mf_11120		g1387, g17061	g1387, g17061	g1387, g17061	g746, g1067	g1067, g746	g17061, g1387	g17061, g1387	g17061, g1387	g1387, g17061	g17061, g1387	g746, g1067	g746, g1067	g1067, g746
OG0000306	g11188, g14637, g10674	g11188, g10674, g14637	g14637, g10674, g11188	g5091, g25212		10774.g95	g95, g87	g95, g87	g87, g95	g18056, g15109	g18056, g15109	g95, g87	g87, g95	g95, g87	g95, g87	g95, g87	g15109, g18056	g15109, g18056, g24143	g18056, g15109
OG0000307	g7009, g10844	g7009, g10844	g10844, g7009	g4575, g876	mf_654	353.g5177, 354.g18232	g5177, g18232	g5177, g18232	g5177, g18232	g14354, g10157	g10157, g14354	g5177, g18232	g18232, g5177	g5177, g18232	g18232, g5177	g18232, g5177	g10157, g14354	g22772, g23526, g14354, g10157	g14354, g10157
OG0000308	g24886, g18840, g10998	g24886, g10998, g18840	g24886, g10998, g18840	g17677	mf_9223, mf_529	11591.g533	g529, g533	g529, g533	g533, g529	g545, g821	g545, g821	g529, g533	g533, g529	g529, g533	g529, g533	g533, g529	g545, g821	g545, g821	g545, g821
OG0000309	g17747, g11465, g20738	g20738, g17747, g11465	g11465, g20738, g17747	g6681	mf_6546	2907.g1471, 2906.g9962	g9962, g1471	g1471, g9962	g1471, g9962	g9458, g3711	g3711, g9458	g1471, g9962	g9962, g1471	g1471, g9962	g1471, g9962	g9962, g1471	g9458, g3711	g3711, g9458	g3711, g9458
OG0000310	g25685, g12051	g12051, g25685	g12051, g25685	g26017, g14141, g9654	mf_12519	926.g11835, 922.g14464, 923.g14885	g11835, g14464, g14885	g14464, g14885, g11835	g14464, g14885, g11835			g11835, g14885, g14464	g14464, g11835, g14885	g11835, g14464, g14885	g14464, g11835, g14885	g14885, g11835, g14464		g14588, g21993	
OG0000311	g12120	g12120	g12120	g1719, g6371	mf_7650	4653.g14688, 4654.g22689	g14688, g22689	g22689, g14688	g14688, g22689	g6244, g4725, g6253	g4725, g6244, g6253	g22689, g14688	g14688, g22689	g14688, g22689	g14688, g22689	g14688, g22689	g6253, g4725, g6244	g6244, g6253, g4725	g6253, g4725, g6244
OG0000312	g92, g12176	g12176, g92	g92, g12176	g17230, g24031, g13936	mf_8998	6896.g10555, 6895.g17419, 11784.g10555	g17419, g10555	g10555, g17419	g10555, g17419	g1293, g18214	g18214, g1293	g17419, g10555	g10555, g17419	g17419, g10555	g17419, g10555	g17419, g10555	g18214, g1293	g1293, g18214	g1293, g18214
OG0000313	g28555, g25816, g14186	g25816, g28555, g14186	g25816, g28555, g14186	g27873, g23493	mf_3587	11098.g13637	g5707, g13637	g5707, g13637	g5707, g13637	g19933, g14771	g14771, g19933	g5707, g13637	g5707, g13637	g5707, g13637	g5707, g13637	g5707, g13637	g14771, g19933	g19933, g14771	g14771, g19933
OG0000314	g15102, g16418	g15102, g16418	g16418, g15102	g10236, g9126			g7409, g9615	g9615, g7409	g7409, g9615	g18007, g10236, g12657	g12657, g10236, g18007	g7409, g9615	g7409, g9615	g9615, g7409	g9615, g7409	g7409, g9615	g10236, g18007, g12657	g12657, g10236, g18007	g10236, g18007, g12657
OG0000315	g16269, g25555, g21175	g16269, g25555, g21175	g16269, g25555, g21175	g1806, g5008	mf_847	11409.g7177, 11408.g8441	g8441, g7180, g7177	g7177, g8441, g7180	g7177, g8441, g7180			g8441, g7180, g7177	g7177, g7180, g8441	g7180, g7177, g8441	g7180, g8441, g7177	g8441, g7177, g7180		g23105	
OG0000316	g16384, g24285, g19317	g24285, g19317, g16384	g24285, g16384, g19317	g24729, g2579, g17464	mf_12747	4808.g8228, 4809.g578	g578, g8228	g8228, g578	g578, g8228	g16493	g16493	g8228, g578	g578, g8228	g578, g8228	g578, g8228	g8228, g578	g16493	g23041, g20526, g16493, g24593	g16493
OG0000317	g26825, g18003	g18003, g26825	g18003, g26825	g5581, g17793	mf_9898	1911.g6056, 1908.g4066, 1907.g20066	g6056, g4066	g6056, g4066	g6056, g4066	g8465, g10330	g8465, g10330	g6056, g4066	g4066, g6056	g4066, g6056	g6056, g4066	g6056, g4066	g10330, g8465	g8465, g9752, g10330	g10330, g8465
OG0000318	g18988, g27528, g28016	g28016, g27528	g18988, g27528, g28016	g5013, g29450, g5251	mf_646		g7179, g7176	g7176, g7179	g7176, g7179	g11471, g4504	g11471, g4504	g7176, g7179	g7176, g7179	g7179, g7176	g7179, g7176	g7176, g7179	g4504, g11471	g11471, g4504, g22217	g4504, g11471
OG0000319	g21648	g21648	g21648	g21309, g6841	mf_11828	2418.g11637, 2419.g20371	g20371, g11637	g11637, g20371	g11637, g20371	g16128, g4587, g1342	g1342, g4587, g16128	g20371, g11637	g20371, g11637	g20371, g11637	g11637, g20371	g11637, g20371	g16128, g4587, g1342	g1342, g4587, g16128	g1342, g4587, g16128
OG0000320	g22951, g27258	g27258, g22951	g22951, g27258	g6141, g2685, g6323, g6140, g7774, g22914, g2686	mf_6135, mf_299	16739.g11185, 12996.g11184	g11185, g11184	g11184, g11185	g11184, g11185	g12139	g12139	g11185, g11184	g11185, g11184	g11184, g11185	g11184, g11185	g11184, g11185	g12139	g12139, g21890	g12139
OG0000321	g25533, g24074	g25533, g24074	g25533, g24074	g10044			g14790, g4698	g14790, g4698	g14790, g4698	g1789, g9177, g901	g1789, g9177, g901	g4698, g14790	g4698, g14790	g4698, g14790	g14790, g4698	g14790, g4698	g901, g1789, g9177	g901, g1789, g9177, g23856	g9177, g1789, g901
OG0000322	g25225, g7090	g7090, g25225	g25225, g7090	g17091, g20274	mf_11987, mf_8572, mf_4566	10954.g19028, 10953.g4108	g19028, g4108	g4108, g19028	g4108, g19028	g18807, g8650	g18807, g8650	g4108, g19028	g19028, g4108	g19028, g4108	g4108, g19028	g4108, g19028	g8650, g18807	g18807, g8650	g8650, g18807
OG0000323	g12441, g10903, g26295, g25742	g12441, g10903	g10903, g12441	g15796, g28903, g25995, g12004, g11146	mf_8141, mf_14869	1663.g6737	g6737	g6737	g6737	g16112, g2223, g15164	g2223, g16112, g15164	g6737	g6737	g6737	g6737	g6737	g2223, g15164, g16112	g15164, g2223, g16112	g2223, g16112, g15164
OG0000324	g26733	g26733	g26733	g296, g7059	mf_9175	16064.g15241, 16065.g13837	g13837, g15241	g15241, g13837	g15241, g13837	g14304, g4862, g4147	g4862, g4147, g14304	g13837, g15241	g13837, g15241	g13837, g15241	g15241, g13837	g15241, g13837	g14304, g4862, g4147	g4147, g4862, g14304	g4147, g14304, g4862
OG0000325	g26902	g26902	g26902	g30946, g7565, g26322, g20996		15111.g9856	g9856, g17183	g9856, g17183	g17183, g9856	g15391, g4168, g8462	g4168, g15391, g8462	g9856	g17183, g9856	g9856, g17183	g9856, g17183	g17183, g9856	g8462, g15391, g4168	g4168, g8463, g8462, g15391	g4168, g15391, g8462
OG0000326	g29719, g11268, g11266	g29719, g11266	g29719, g11266, g11268	g5779, g7234	mf_7767, mf_5220	5421.g3855, 5422.g12875	g12875, g3855	g3855, g12875	g12875, g3855	g13240, g9593	g9593, g13240	g3855	g3855, g12875	g3855, g12875	g3855, g12875	g12875, g3855	g9593, g13240	g13240, g9593	g13240, g9593
OG0000327	g15348, g24356	g15348, g24356	g24356, g15348	g17633		5726.g16	g16, g23855	g16, g23855	g23855, g16	g7587, g16840, g529	g7587, g529, g16840	g23855, g16	g23855, g16	g16, g23855	g23855, g16	g23855, g16	g529, g16840, g7587	g7587, g529, g16840	g529, g16840, g7587
OG0000328	g23741	g23741	g23741		mf_6341, mf_12195	13643.g9539, 13620.g9539, 1869.g9539, 3725.g9539, 3727.g9539, 1495.g9539, 1494.g9539, 1493.g9539, 1488.g9539, 1496.g9539, 3730.g9539, 3731.g9539, 3732.g9539, 3724.g9539, 3726.g9539, 3728.g9539, 3729.g9539, 1492.g9539, 1490.g9539, 1491.g9539, 1486.g9539, 1487.g9539, 1489.g9539, 10819.g9539, 15159.g9539, 6219.g9539, 6218.g9539, 6220.g9539, 6217.g9539		g9539	g9539			g9539	g9539			g9539			
OG0000329	g27242	g27242	g27242	g14764, g7290	mf_821	8521.g7895, 8526.g16205	g7895, g16205	g7895, g16205	g16205, g7895	g7016, g20155, g14339	g14339, g7016, g20155	g16205, g7895	g16205	g16205, g7895	g16205, g7895	g7895, g16205	g7016, g14339, g20155	g20404, g14339, g7016, g20155	g7016, g20155, g14339
OG0000330		g2622	g2622	g18136, g24727, g23002	mf_3998	1615.g2987, 1616.g8509, 1614.g13538	g2987, g13538, g8509	g2987, g13538, g8509	g13538, g2987, g8509	g11414	g11414	g8509, g2987, g13538	g2987, g8509, g13538	g13538, g2987, g8509	g2987, g8509, g13538	g8509, g2987, g13538	g11414	g22851, g11414	g11414
OG0000331				g8752	mf_4802, mf_5674	3363.g890, 14943.g890	g890	g890	g890	g16022, g12804, g15675, g5438, g12106	g12106, g12804, g16022, g15675, g5438	g890	g890	g890	g890, g11371	g890	g12106, g16022, g15675, g5438, g12804	g5438, g12804, g15675, g16022, g12106	g12804, g12106, g5438, g16022, g15675
OG0000332	g24997, g68	g24997, g68	g24997, g68	g19101, g25956		11219.g4916, 11217.g363, 11218.g6152	g4916, g6152	g4916, g6152	g4916, g6152	g17063, g11892	g11892, g17063	g6152, g4916	g6152, g4916	g4916, g6152	g6152, g4916	g4916, g6152	g17063, g11892	g17063, g24538, g11892	g11892, g17063
OG0000333	g11364, g199, g14204, g200	g14204, g11364, g199, g200	g200, g14204, g11364, g199	g27422, g13483	mf_9772, mf_11495		g3578, g8315	g3578, g8315	g8315, g3578	g5220	g5220	g3578, g8315	g3578, g8315	g8315, g3578	g3578, g8315	g3578, g8315	g5220	g21715, g5220	g5220
OG0000334	g218, g20510, g8280	g218, g8280, g20510	g218, g8280, g20510	g14967, g21408			g13184, g5756	g5756, g13184	g5756, g13184	g16067, g7310	g7310, g16067	g13184, g5756	g5756, g13184	g13184, g5756	g5756, g13184	g13184, g5756	g7310, g16067	g16067, g22018, g7310	g16067, g7310
OG0000335	g994, g20643, g446, g445	g445, g994, g446, g20643	g994, g445, g446, g20643	g26560	mf_5477	7041.g11205, 7043.g10215	g10215, g11205	g10215, g11205	g11205, g10215	g2035	g2035	g11205, g10215	g11205, g10215	g11205, g10215	g11205, g10215	g11205, g10215	g2035	g2035, g21542	g2035
OG0000336	g558, g1968	g558	g558, g1968	g23089	mf_11755	13970.g7592, 16982.g22249, 16983.g1817, 13964.g1817, 13962.g22249	g22249, g1817	g1817	g22249, g1817	g13226, g16702	g16702, g13226	g22249, g1817	g1817, g22249	g22249, g1817	g1817, g22249	g1817, g22249	g16702, g13226	g13226, g16702, g23505	g16702, g13226
OG0000337	g929, g26953	g929, g26953	g929, g26953	g6612, g12129, g8698	mf_474	13677.g9108, 13676.g2714, 13678.g9107	g9107, g9108, g2714	g9108, g2714	g2714, g9108, g9107	g14904	g14904	g9107, g2714	g2714, g9108	g9107, g2714	g2714, g9107, g9108	g2714, g9108, g9107	g14904	g14904	g14904
OG0000338	g1057, g9784	g9784	g1057, g9784	g8136, g21636	mf_4333	11955.g8727, 7844.g15883, 7845.g8727, 2558.g8727	g8727, g15883	g15883, g8727	g15883, g8727	g13497, g10972	g13497, g10972	g15883, g8727	g8727, g15883	g15883, g8727	g8727, g15883	g8727, g15883	g13497, g10972	g13497, g10972	g10972, g13497
OG0000339	g16262, g1319, g17219	g17219, g1319, g16262	g16262, g17219, g1319	g10371		1941.g4840, 1942.g4833	g4840, g4833	g4833, g4840	g4833, g4840	g3595, g8386	g8386, g3595	g4840, g4833	g4833, g4840	g4840, g4833	g4840, g4833	g4840, g4833	g3595, g8386	g3595, g8386	g3595, g8386
OG0000340	g16952, g5795, g1339	g16952, g5795, g1339	g1339, g5795, g16952	g9122, g13048	mf_2276		g4654, g12479	g12479, g4654	g4654, g12479	g2165, g15644	g2165, g15644	g12479, g4654	g12479, g4654	g12479, g4654	g12479, g4654	g4654, g12479	g15644, g2165	g15644, g2165	g2165, g15644
OG0000341	g1450, g3554	g3554, g1450	g1450, g3554	g7637, g76, g22725	mf_788, mf_13434	14553.g3966	g3966, g10865	g10865, g3966	g3966, g10865	g9259, g9351	g9259, g9351	g3966, g10865	g10865, g3966	g3966, g10865	g10865, g3966	g3966, g10865	g9259, g9351	g9259, g9351	g9351, g9259
OG0000342	g2551, g15793, g1556	g2551, g15793, g1556	g1556, g15793, g2551	g26924	mf_6634, mf_1763		g186, g12004	g186, g12004	g186, g12004	g2365, g2358	g2358, g2365	g186, g12004	g186, g12004	g186, g12004	g186, g12004	g186, g12004	g2365, g2358	g2358, g2365	g2365, g2358
OG0000343	g1853, g10024, g25829	g10024, g1853, g25829	g25829, g10024, g1853	g16176	mf_6119, mf_5828		g13197, g12893	g13197, g12893	g12893, g13197	g19216, g10237	g19216, g10237	g12893, g13197	g13197, g12893	g13197, g12893	g13197, g12893	g13197, g12893	g10237, g19216	g10237, g19216	g10237, g19216
OG0000344	g1984, g2076	g1984, g2076	g1984, g2076	g15968, g15908	mf_1603	2268.g12075, 3674.g18108, 2267.g18108	g12075, g18108	g18108, g12075	g12075, g18108	g7684, g6342	g7684, g6342	g12075, g18108	g12075, g18108	g18108, g12075	g18108, g12075	g18108, g12075	g7684, g6342	g7684, g6342	g7684, g6342
OG0000345	g6501, g2048, g2051	g2048, g2051	g2048, g2051	g12161, g5442	mf_961, mf_4708	7420.g15565, 7421.g10286	g10286, g15565	g10286, g15565	g15565, g10286	g8995, g11048	g8995, g11048	g10286, g15565	g10286	g15565, g10286	g15565, g10286	g15565, g10286	g8995, g11048	g8995, g11048	g11048, g8995
OG0000346	g7213, g2246, g7381	g7381, g7213, g2246	g7381, g7213, g2246	g6361, g10509	mf_11082		g8106, g13604	g8106, g13604	g13604, g8106	g12839, g12133	g12133, g12839	g13604, g8106	g13604, g8106	g8106, g13604	g13604, g8106	g8106, g13604	g12839, g12133	g12133, g12839	g12133, g12839
OG0000347	g2258, g2256	g2256, g2258	g2256, g2258	g6919, g22698, g23615	mf_10202	11014.g6622, 11015.g1906	g6622, g1906	g1906, g6622	g1906, g6622	g1437, g2849	g1437, g2849	g6622, g1906	g1906, g6622	g6622, g1906	g6622, g1906	g1906, g6622	g2849, g1437	g2849, g1437	g1437, g2849
OG0000348	g9770, g5401, g7289, g2542	g9770, g2542	g5401, g9770, g2542	g11974, g12774	mf_11063		g4342, g4356	g4356, g4342	g4342, g4356	g12477, g14546	g12477, g14546	g4356, g4342	g4356, g4342	g4356, g4342	g4342, g4356	g4342, g4356	g14546, g12477	g12477, g14546	g14546, g12477
OG0000349	g11107, g25111, g3119	g25111, g11107, g3119	g3119, g11107	g15794, g29886, g16399, g18442, g3223, g7564, g16781		5664.g13084, 5663.g2487	g13084, g2487	g13084, g2487	g2487, g13084	g4367	g4367	g2487, g13084	g2487, g13084	g2487, g13084	g2487, g13084	g13084, g2487	g4367	g4367	g4367
OG0000350	g3392, g5801	g5801, g3392	g3392, g5801	g5137, g9085		9186.g13951	g13951, g5770, g13847	g13847, g13951, g5770	g13951, g13847, g5770	g10934	g10934	g13951, g13847, g5770	g13847, g13951, g5770	g13847, g5770, g13951	g13951, g5770, g13847	g5770, g13847, g13951	g10934	g10934	g10934
OG0000351	g13300, g9174, g10047, g3485	g3485, g9174	g9174, g3485, g13300, g10047	g5373, g19915, g19919						g17312, g15181, g4849, g3137, g14663	g4849, g3137, g14663, g15181, g17312						g14663, g17312, g4849, g3137, g15181	g4849, g14663, g17312, g15181, g3137	g14663, g4849, g3137, g15181, g17312
OG0000352	g26566, g3488, g3491, g19194	g26566, g3491, g19194	g3491, g19194, g3488, g26566	g20622, g19021	mf_1809	9228.g6925, 9227.g6922	g6922, g6925	g6925, g6922	g6922, g6925	g12825	g12825	g6925, g6922	g6922, g6925	g6922, g6925	g6925, g6922	g6925, g6922	g12825	g15271, g12825	g12825
OG0000353	g3564, g3672	g3672, g3564	g3672, g3564	g20413	mf_6219, mf_4762		g6471, g4303, g2695	g6471, g2695, g4303	g2695, g6471, g4303	g4644	g4644	g6471, g4303, g2695	g6471, g4303	g2695, g4303, g6471	g4303, g2695, g6471	g2695, g6471, g4303	g4644	g4644	g4644, g2980
OG0000354	g15342, g19227, g3616	g3616, g19227	g3616, g15342, g19227	g26948, g27940		3060.g3789, 3061.g8252	g8252, g3789	g8252, g3789	g3789, g8252	g11358, g12211	g11358, g12211	g8252, g3789	g3789, g8252	g8252, g3789	g8252, g3789	g3789, g8252	g11358, g12211	g12211, g11358	g12211, g11358
OG0000355	g11475, g3651, g16836	g16836, g3651	g3651	g8733, g12764, g19228	mf_12342	13532.g10762	g14594, g16450, g10762	g16450, g10762, g14594	g10762, g14594, g16450	g1380	g1380	g10762, g14594	g14594, g16450, g10762	g10762, g14594	g10762, g14594, g16450	g16450, g10762, g14594	g1380	g1380	g1380
OG0000356	g19470, g12121, g3904	g3904, g12121	g12121, g3904	g6372, g1720	mf_10659	4648.g22690, 4647.g1629	g1629, g22690	g1629, g22690	g1629, g22690	g6243, g6252	g6243, g6252	g22690, g1629	g22690, g1629	g1629, g22690	g1629, g22690	g1629, g22690	g6243, g6252	g6252, g6243	g6252, g6243
OG0000357	g10272, g11045, g4218	g4218, g11045	g4218, g10272, g11045	g11015, g12307	mf_2463	16498.g8808, 16497.g2387	g2387, g8808	g2387, g8808	g2387, g8808	g12752, g8800	g8800, g12752	g8808, g2387	g8808	g2387, g8808	g8808, g2387	g2387, g8808	g8800, g12752	g8800, g12752	g12752, g8800
OG0000358	g4239	g4239	g4239	g11641, g28836	mf_9601	12367.g4975	g7450, g4975	g4975, g7450	g7450, g4975	g10761, g16411, g10767	g10761, g16411, g10767	g7450, g4975	g7450, g4975	g4975, g7450	g7450, g4975	g4975, g7450	g16411, g10761, g10767	g16411, g10767, g10761	g10767, g16411, g10761
OG0000359	g4547	g4547	g4547	g918, g17628		4215.g8150, 4216.g44	g8150, g44	g44, g8150	g44, g8150	g9264, g15166, g3668	g3668, g9264, g15166	g44, g8150	g8150, g44	g44, g8150	g44, g8150	g8150, g44	g9264, g15166, g3668	g9264, g15166, g3668	g15166, g9264, g3668
