	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0001010	g14274, g15344	g14274, g15344	g15344, g14274	g7271			g3712, g2109	g3712	g2109, g3712	g2315, g14543	g2315, g14543	g2109, g3712	g3712, g2109	g3712, g2109	g3712, g2109	g2109, g3712	g14543, g2315	g14543, g2315	g2315, g14543
OG0001011	g14360, g14359	g14360, g14359	g14359, g14360	g20243, g18943	mf_14424	15857.g10572	g10572, g12564	g12564, g10572	g10572, g12564	g8909	g8909	g12564, g10572	g10572, g12564	g12564, g10572	g10572, g12564	g12564, g10572	g8909	g8909, g22467	g8909
OG0001012	g14669	g14669	g14669	g20182	mf_13479	15210.g9538	g9538, g9822	g9822, g9538	g9822, g9538	g2888, g19857	g19857, g2888	g9538, g9822	g9538, g9822	g9822, g9538	g9538, g9822	g9538, g9822	g2888, g19857	g2888, g19857	g2888, g19857
OG0001013	g19345, g14706	g19345, g14706	g19345, g14706	g743, g22101	mf_13032	524.g9652	g1270, g9652	g1270	g9652, g1270	g6453, g3394	g3394, g6453	g1270	g1270, g9652	g1270	g9652	g1270, g9652	g6453, g3394	g6453, g3394	g3394, g6453
OG0001014	g14793				mf_7851	7030.g14271, 15721.g14271	g14271, g12862	g12862, g14271	g12862, g14271	g11693, g9391	g11693, g12307, g9391	g12862, g14271	g14271, g12862	g14271, g12862	g14271	g12862, g14271	g9391, g11693, g12307	g11693, g12307, g9391	g12307, g11693
OG0001015	g19855, g14807	g19855, g14807	g14807, g19855	g7174, g16749			g20322, g20350, g3912	g20322, g3912, g20350	g3912, g20322, g20350			g20322, g3912, g20350	g20322, g20350, g3912	g20322, g20350, g3912	g20322, g20350, g3912	g20350, g3912, g20322			
OG0001016	g15068	g15068	g15068	g16691		6140.g2898, 6139.g2904	g2898, g2904	g2904, g2898	g2898, g2904	g6848, g10073	g6848, g10073	g2898, g2904	g2904, g2898	g2898, g2904	g2904, g2898	g2904, g2898	g6848, g10073	g6848, g10073	g6848, g10073
OG0001017	g20053, g15263	g15263	g20053, g15263	g5289	mf_12605		g4014, g5689	g5689, g4014	g5689, g4014	g6708, g9562	g9562, g6708	g5689, g4014	g5689, g4014	g4014	g4014, g5689	g5689, g4014	g6708, g9562	g6708, g9562	g9562, g6708
OG0001018	g15264	g15264	g15264	g5290, g9283	mf_13689		g4015, g5688	g5688, g4015	g5688, g4015	g6709, g9563	g6709, g9563	g5688, g4015	g4015, g5688	g4015, g5688	g4015, g5688	g5688, g4015	g9563, g6709	g6709, g9563	g9563, g6709
OG0001019	g15379, g19214	g19214, g15379	g19214, g15379	g8477, g10027		8588.g3910, 8589.g21487	g21487, g3910	g21487, g3910	g3910, g21487	g16927	g16927	g21487, g3910	g21487, g3910	g21487, g3910	g21487, g3910	g3910, g21487	g11681, g16927	g16927	g16927
OG0001020	g17109, g16004, g26003	g26003, g17109, g16004	g17109, g26003, g16004	g19763	mf_4850, mf_13858	16023.g989, 16021.g7372, 16020.g2473, 16022.g996	g2473, g7372	g7372, g2473	g7372, g2473			g7372, g2473	g2473, g7372	g2473, g7372	g2473, g7372	g2473, g7372			
OG0001021	g16222, g16746	g16222, g16746	g16222	g3516			g7015, g7021	g7015, g7021	g7021, g7015	g16456, g6401	g16456, g6401	g7015, g7021	g7015, g7021	g7021, g7015	g7015, g7021	g7021, g7015	g6401, g16456	g6401, g16456	g16456, g6401
OG0001022	g16438	g16438	g16438	g9011	mf_10146	13185.g4974	g23503, g4974	g4974, g23503	g4974, g23503	g7044, g4753	g4753, g7044	g4974, g23503	g4974, g23503	g23503, g4974	g4974, g23503	g4974, g23503	g7044, g4753	g4753, g7044	g4753, g7044
OG0001023	g16471	g16471	g16471	g17753		56.g15464, 57.g22823	g22823, g15464	g15464, g22823	g15464, g22823	g7821, g18037	g18037, g7821	g22823, g15464	g22823, g15464	g22823, g15464	g15464, g22823	g22823, g15464	g18037, g7821	g7821, g18037	g7821, g18037
OG0001024	g27704, g16711	g16711, g27704	g27704, g16711	g10856, g8012, g27788	mf_11867		g12006, g1578	g1578, g12006	g1578, g12006	g7862	g7862	g12006, g1578	g12006, g1578	g1578, g12006	g1578, g12006	g1578, g12006	g7862	g7862, g24421	g7862
OG0001025	g17410	g17410	g17410	g15514, g21431, g14402	mf_6237	4137.g4788, 4136.g3188	g3188	g4788, g3188	g3188	g9253, g18129	g18129, g9253	g3188, g4788	g4788, g3188	g3188, g4788	g3188	g4788, g3188	g9253, g18129	g18129, g9253	g9253, g18129
OG0001026	g26553, g21766, g17477	g17477, g26553, g21766	g21766, g26553, g17477	g24848, g16142	mf_4670	1645.g9493	g9493	g9493	g9493	g5565, g5563	g5565, g5563	g9493	g9493	g9493	g9493	g9493	g5565, g5563	g22941, g5563, g5565	g5563, g5565
OG0001027	g17804, g24492	g24492, g17804	g24492, g17804	g15643, g24726	mf_8497	1603.g2986	g2986, g13537	g13537, g2986	g13537, g2986	g11415	g11415	g13537, g2986	g2986, g13537	g13537, g2986	g2986, g13537	g2986, g13537	g11415	g11415, g22852	g11415
OG0001028	g17966	g17966	g17966	g29651	mf_8262	7162.g8942	g4557, g8942	g4557, g8942	g4557, g8942	g11563, g18694	g11563, g18694	g8942, g4557	g8942, g4557	g8942, g4557	g8942, g4557	g8942, g4557	g11563, g18694	g18694, g11563	g18694, g11563
OG0001029	g18366, g20248	g20248, g18366	g18366	g5752, g5755		5017.g13982, 5016.g6895	g13982	g13982, g6895	g6895, g13982	g793, g10400	g10400	g6895, g13982	g13982	g6895, g13982	g13982, g6895	g6895, g13982	g10400, g793	g10400, g793	g793, g10400
OG0001030	g18383, g25915	g18383, g25915	g25915, g25914, g18383	g21755, g28717		12212.g587, 12214.g9417	g587, g9417	g587, g9417	g9417, g587	g15570	g15570	g587, g9417	g587, g9417	g9417, g587	g587, g9417	g587, g9417	g15570	g15570	g15570
OG0001031	g18525	g18525	g18525	g29559, g28361		6994.g22364	g22364, g15961	g22364, g15961	g22364, g15961	g13610, g17177	g17177, g13610	g15961, g22364	g22364, g15961	g22364, g15961	g15961, g22364	g22364, g15961	g13610, g17177	g13610, g17177	g17177, g13610
OG0001032	g18529, g19532	g18529, g19532	g18529, g19532	g12367	mf_1862	13079.g16471, 6735.g16471	g16471, g17037	g17037, g16471	g16471, g17037	g19630	g19630	g17037, g16471	g16471, g17037	g17037, g16471	g17037, g16471	g16471, g17037	g19630	g21429, g19630	g19630
OG0001033	g18631	g18631	g18631			14814.g19442, 12709.g17722, 12708.g17722, 12707.g17722, 12720.g19442, 14813.g19442, 12705.g17722, 12706.g17722, 12704.g17722, 12728.g7313, 14816.g19442, 14815.g19442, 14818.g19442, 14817.g19442, 12724.g19442, 14775.g17722, 14776.g17722, 14777.g17722, 14778.g17722, 14779.g17722, 14780.g17722, 14781.g17722, 14812.g19442		g17722	g17722			g17722	g17722	g17722		g17722			
OG0001034	g19151, g24157	g24157, g19151	g24157, g19151	g12314, g21238	mf_5437	3378.g4954	g4933, g4954	g4933, g4954	g4954, g4933	g16467	g16467	g4933, g4954	g4954, g4933	g4954, g4933	g4933, g4954	g4933, g4954	g16467	g23432, g16467	g16467
OG0001035	g28441, g19261	g28441, g19261	g19261, g28441	g25939, g7550, g22627	mf_11528	9063.g3055	g3055, g17304	g3055, g17304	g17304, g3055	g15007	g15007	g3055, g17304	g3055, g17304	g17304, g3055	g3055, g17304	g3055, g17304	g15007	g15007	g15007
OG0001036	g28643, g19262	g28643, g19262	g19262, g28643	g26031, g28495	mf_10536	9082.g17305, 9083.g3054	g17305, g3054	g3054, g17305	g3054, g17305	g20207	g20207	g3054, g17305	g3054, g17305	g17305, g3054	g3054, g17305	g17305, g3054	g20207	g20207	g20207
OG0001037	g19561, g25812	g25812, g19561	g19561, g25812	g30979	mf_12238	3689.g10831	g10831	g10831	g10831	g76, g83, g6619	g83, g76, g6619	g10831	g10831	g10831	g10831	g10831	g83, g6619, g76	g6619, g76, g83	g6619, g76, g83
OG0001038	g19698	g19698		g13587, g13586		8986.g21537, 8989.g5652	g21537, g5652	g21537, g5652	g21537, g5652	g1522, g1535	g1522, g1535	g5652, g21537	g5652, g21537	g21537, g5652	g5652, g21537	g21537, g5652	g1535, g1522	g1522, g1535	g1522, g1535
OG0001039	g20001			g18386, g5924	mf_13701	1653.g15020, 1655.g15337	g15020, g15337	g15337, g15020	g15337, g15020	g9417, g19888	g9417, g19888	g15337, g15020	g15337, g15020	g15337, g15020	g15337, g15020	g15020, g15337	g9417, g19888	g9417, g19888	g19888, g9417
OG0001040	g20171	g20171	g20171	g21294	mf_4711	3702.g6682	g107, g6682	g6682, g107	g107, g6682	g19694, g1970	g1970, g19694	g6682, g107	g6682, g107	g6682, g107	g107, g6682	g107, g6682	g1970, g19694	g1970, g19694	g19694, g1970
OG0001041	g20222	g20222	g20222	g6567, g24303, g12131			g10086, g747	g747, g10086	g10086, g747	g13057, g14348	g13057, g14348	g747, g10086	g747, g10086	g10086, g747	g10086, g747	g10086, g747	g14348, g13057	g13057, g14348	g14348, g13057
OG0001042	g20547, g24725	g24725, g20547	g20547, g24725	g28876	mf_10626	4202.g6534, 4203.g6510	g6534, g6510	g6534, g6510	g6510, g6534	g860	g860	g6534, g6510	g6510, g6534	g6534, g6510	g6510, g6534	g6534, g6510	g860	g860, g23532	g860
OG0001043	g21255, g6122	g21255, g6122	g6122, g21255	g18413			g2348, g2343	g2343, g2348	g2343, g2348	g5871, g2007	g2007, g5871	g2343, g2348	g2348	g2348, g2343	g2348, g2343	g2343, g2348	g2007, g5871	g5871, g2007	g5871, g2007
OG0001044	g24915, g21545	g21545, g24915	g21545, g24915	g20590	mf_5052	5035.g8045, 5034.g15802	g8045, g15802	g15802, g8045	g15802, g8045	g11218	g11218	g15802, g8045	g15802, g8045	g15802, g8045	g15802, g8045	g15802, g8045	g11218	g23615, g11218	g11218
OG0001045	g23338, g22699, g23040	g23040, g22699	g23040, g22699, g23338	g5271		7585.g1055	g1055, g1054	g1055, g1054	g1054, g1055	g15364	g15364	g1055, g1054	g1054, g1055	g1054, g1055	g1055, g1054	g1055, g1054	g15364	g22125, g15364	g15364
OG0001046	g28533, g23246	g23246, g28533	g23246, g28533	g29545	mf_11592	4204.g6508, 4205.g6532	g6532, g6508	g6532, g6508	g6532, g6508	g858	g858	g6532, g6508	g6508, g6532	g6508, g6532	g6508, g6532	g6532, g6508	g858	g858, g20655	g858
OG0001047	g23591	g23591	g23591	g2430, g14554	mf_14753		g282, g3119	g282, g3119	g282, g3119	g8188, g735	g8188, g735	g282, g3119	g3119, g282	g282, g3119	g3119, g282	g282, g3119	g8188, g735	g735, g8188	g8188, g735
OG0001048	g24176	g24176	g24176	g16760, g19951	mf_12934	6120.g18400	g18400, g16358	g18400, g16358	g18400	g11146, g4328	g4328, g11146	g16358, g18400	g18400, g16358	g16358, g18400	g16358, g18400	g18400, g16358	g4328, g11146	g4328, g11146	g11146, g4328
OG0001049	g24510	g24510	g24510	g22244	mf_3297	9628.g6271	g22591, g6271	g6271, g22591	g6271, g22591	g381, g10294	g381, g10294	g6271, g22591	g22591, g6271	g22591, g6271	g6271, g22591	g22591, g6271	g381, g10294	g10294, g381	g10294, g381
OG0001050	g24777, g25766	g24777, g25766	g25766	g3248, g3351	mf_6535	13481.g11765, 13482.g11976	g11976, g11765	g11765, g11976	g11765, g11976	g5931	g5931	g11976, g11765	g11976, g11765	g11765, g11976	g11765, g11976	g11976, g11765	g5931	g22054, g5931	g5931
OG0001051	g24779	g24779	g17560, g24779	g11165, g3348, g63, g30195		13474.g42	g12316, g42	g42, g12316	g12316, g42	g8528	g8528	g42, g12316	g42, g12316	g42, g12316	g42, g12316	g19034, g12316, g42	g8528	g8528, g16045	g8528
OG0001052	g25069, g12251	g25069, g12251	g12251, g25069	g4991, g4990, g4985	mf_2675		g11814, g14825	g11814, g14825	g14825, g11814	g1758	g1758	g14825, g11814	g11814, g14825	g14825, g11814	g11814, g14825	g14825, g11814	g1758	g1758, g21174	g1758
OG0001053	g28270, g25394	g25394	g25394	g13654	mf_8974		g12300, g11342	g11342, g12300	g11342, g12300	g5735, g3855	g5735, g3855	g11342, g12300	g12300, g11342	g12300, g11342	g11342, g12300	g11342, g12300	g5735, g3855	g5735, g3855	g3855, g5735
OG0001054	g26306, g25754	g26306, g25754	g26306, g25754	g15766, g14952, g15767	mf_9955		g5377, g10718	g5377, g10718	g5377, g10718	g141	g141	g10718, g5377	g5377, g10718	g5377, g10718	g5377, g10718	g10718, g5377	g141	g21611, g141	g141
OG0001055	g27202, g26698	g27202, g26698	g26698, g27202	g3650, g5905		17002.g22247, 17001.g10165	g22247, g10165	g22247, g10165	g22247, g10165	g14272	g14272	g22247, g10165	g10165, g22247	g10165, g22247	g10165, g22247	g10165, g22247	g14272	g22509, g14272	g14272
OG0001056	g26785, g6806	g6806, g26785	g6806, g26785	g9756, g2622	mf_4952	11393.g11717	g11717, g11716	g11716, g11717	g11716, g11717	g15974	g15974	g11716, g11717	g11717, g11716	g11717, g11716	g11716, g11717	g11716, g11717	g15974	g2082, g15974	g15974
OG0001057	g27109, g15059	g27109	g27109	g25661, g18406	mf_11658		g14534, g857	g857, g14534	g857, g14534	g1501, g16910	g16910, g1501	g857, g14534	g14534, g857	g857, g14534	g14534, g857	g857, g14534	g16910, g1501	g1501, g16910	g16910
OG0001058	g27125	g27125	g27125	g5997, g16301		14629.g22638	g2746, g22638	g22638, g2746	g2746, g22638	g10248, g9465	g10248, g9465	g22638, g2746	g2746, g22638	g22638, g2746	g2746, g22638	g22638, g2746	g9465, g10248	g9465, g10248	g9465, g10248
OG0001059	g751	g751		g14823, g6219, g6221		5293.g12923	g11620, g12923	g12923, g11620	g11620, g12923	g12996, g15945	g12996, g15945	g12923, g11620	g11620, g12923	g11620, g12923	g12923, g11620	g11620, g12923	g12996, g15945	g15945, g12996	g15945, g12996
OG0001060	g2210, g12686	g12686, g2210	g2210, g12686				g4853, g15957	g15957, g4853	g4853, g15957	g10823, g13472	g13472	g4853, g15957	g15957, g3745, g4853	g15957, g4853	g4853, g15957	g15957, g4853	g13472, g10823	g10823, g13472	g10823, g13472
OG0001061	g2531	g2531	g2531	g5503, g2509		11044.g9709, 2479.g4567	g9710, g4567	g4567	g9710, g4567	g2292, g19492	g2292, g19492	g9710, g4567	g4567, g9710	g9710, g4567	g9710, g4567	g9710, g4567	g19492, g2292	g19492, g2292	g19492, g2292
OG0001062	g3190	g3190	g3190	g1422, g28438, g12839			g4868, g5901	g4868, g5901	g4868, g5901	g203, g9589	g9589, g203	g4868, g5901	g4868, g5901	g4868, g5901	g5901, g4868	g4868, g5901	g203, g9589	g203, g9589	g9589, g203
OG0001063	g4820	g4820	g4820	g10733	mf_13445	8850.g1743	g9094, g1743	g1743, g9094	g9094, g1743	g221, g9209	g9209, g221	g1743, g9094	g9094, g1743	g9094, g1743	g9094, g1743	g9094, g1743	g221, g9209	g9209, g221	g221, g9209
OG0001064	g5242	g5242	g5242	g26349		1191.g22717, 1192.g10980	g22717, g10980	g10980, g22717	g10980, g22717	g327, g4102	g327, g4102	g22717, g10980	g22717, g10980	g22717, g10980	g22717, g10980	g10980, g22717	g327, g4102	g327, g4102	g4102, g327
OG0001065	g7919	g7919	g7919	g13193	mf_7844	6838.g11421, 6840.g8271	g11421, g8271	g11421, g8271	g11421, g8271	g3395, g6629	g3395, g6629	g11421, g8271	g8271	g11421, g8271	g8271, g11421	g11421, g8271	g6629, g3395	g6629, g3395	g6629, g3395
OG0001066	g8103, g16444	g8103, g16444	g8103, g16444	g26130, g8339	mf_975	5620.g6362	g6362, g6356	g6362, g6356	g6356, g6362	g9802	g9802	g6356, g6362	g6362, g6356	g6356, g6362	g6356, g6362	g6356, g6362	g9802	g23635, g9802	g9802
OG0001067	g19791	g19791	g19791	g3242	mf_10203	12255.g22704	g22704, g9367	g9367, g22704	g9367, g22704	g10287, g5511	g10287, g5511	g22704, g9367	g22704, g9367	g22704, g9367	g22704, g9367	g22704, g9367	g5511, g10287	g5511, g10287	g10287, g5511
OG0001068	g21902	g21902	g21902	g29072		3372.g15270, 3373.g2883	g2883, g15270	g15270, g2883	g2883, g15270	g4178, g1241	g1241, g4178	g15270, g2883	g2883, g15270	g15270, g2883	g2883, g15270	g2883, g15270	g1241, g4178	g4178, g1241	g1241, g4178
OG0001069		g20249	g20249	g5753, g18225	mf_11100	5011.g6896	g6896, g13984	g13984, g6896	g6896, g13984	g12288, g794	g794, g12288	g6896, g13984	g13984, g6896	g6896, g13984	g13984, g6896	g6896, g13984	g794, g12288	g794, g12288	g794, g12288
OG0001070			g16453	g30889, g17070, g13868	mf_6863	15426.g15935	g22091, g15935	g15935, g22091	g15935, g22091	g6835, g1310	g6835, g1310	g15935, g22091	g15935, g22091	g15935, g22091	g15935, g22091	g22091, g15935	g6835, g1310	g6835, g1310	g1310, g6835
OG0001071				g7297, g21010, g17027, g17026	mf_11385	12199.g15729	g15729, g9678	g15729, g9678	g9678, g15729	g2473, g3568	g3568, g2473	g15729, g9678	g15729, g9678	g15729, g9678	g9678, g15729	g15729, g9678	g2473, g3568	g2473, g3568	g2473, g3568
OG0001072				g21214, g13789		90.g20659, 89.g8899, 91.g13912, 14997.g20659, 14996.g8899, 14998.g13912	g20659, g13912, g8899	g8899, g13912, g20659	g20659, g8899, g13912			g20659, g8899, g13912	g8899, g20659, g13912	g20659, g8899, g13912	g13912, g8899, g20659	g20659, g13912, g8899			
OG0001073				g24889		6426.g13681	g9232, g13681, g16433	g9232, g16433, g13681	g13681, g9232, g16433	g20035	g20035	g9232, g13681, g16433	g9232, g16433, g13681	g9232, g16433, g13681	g13681, g9232, g16433	g9232, g13681, g16433	g20035	g21253, g20035	g20035
OG0001074	g104, g6149	g6149, g104	g6149, g104	g6039	mf_3488	2332.g13713, 2333.g13711	g13711, g13713	g13713, g13711	g13711, g13713	g6531	g6531	g13711, g13713	g13711	g13711, g13713	g13711, g13713	g13711, g13713	g6531	g6531, g9653	g6531
OG0001075	g145, g24697	g24697, g145	g145, g24697	g24885, g4269	mf_9503	7625.g11363	g11363, g154	g11363, g154	g11363, g154	g20041	g20041	g11363, g154	g11363, g154	g154, g11363	g154, g11363	g154, g11363	g20041	g20041	g20041
OG0001076	g262, g1651	g262, g1651	g262, g1651	g3765, g2198, g10245	mf_4956		g9966, g12286	g9966, g12286	g9966, g12286	g2674	g2674	g9966, g12286	g12286, g9966	g9966, g12286	g12286, g9966	g12286, g9966	g2674	g2674	g2674
OG0001077	g5694, g22318, g295		g295, g22318			4951.g17013, 4950.g16534	g17013, g16534	g16534, g17013	g17013	g4999, g1712	g4999, g1712	g16534, g17013	g17013, g16534	g16534, g17013	g17013	g17013, g16534	g1712, g4999	g4999, g1712	g4999, g1712
OG0001078	g535, g23898	g23898, g535	g535, g23898	g11880, g17096	mf_14371		g9152, g15438	g9152, g15438	g9152, g15438	g17773	g17773	g15438, g9152	g15438, g9152	g15438, g9152	g9152, g15438	g9152, g15438	g17773	g17773, g22767	g17773
OG0001079	g25122, g17990, g662	g17990, g25122, g662	g25122, g662, g17990	g6865, g3980			g18444, g18448	g18448, g18444	g18444, g18448	g15258	g15258	g18448, g18444	g18444, g18448	g18448, g18444	g18444	g18444, g18448	g15258	g15258	g15258
OG0001080	g737, g25077, g15952	g15952	g15952	g15283, g6525		12787.g758, 12786.g9995	g758, g9995	g758	g758, g9995	g2854	g2854, g13920	g758	g9995, g758	g758	g9995, g758	g9995, g758	g13920, g2854	g13920, g2854	g13920, g2854
OG0001081	g15002, g966, g15004	g966, g15002	g15002, g15004, g966	g25999		10991.g15491	g6872, g15491	g15491	g6872, g15491	g8344	g8344	g6872, g15491	g15491, g6872	g6872, g15491	g15491, g6872	g15491, g6872	g8344	g22266, g8344	g8344
OG0001082	g21000, g985, g9011	g21000, g9011	g21000, g9011	g17987, g25099	mf_13642	14050.g10374	g9733, g10374	g10374, g9733	g9733, g10374	g9000	g9000	g10374, g9733	g10374	g10374, g9733	g9733, g10374	g9733, g10374	g9000	g9000	g9000
OG0001083	g1058, g9785, g9782	g9782, g9785, g1058	g1058, g9782, g9785	g21635, g8135		11972.g16254, 2581.g16254	g16254	g16254	g16254	g13498, g10971	g13498, g10971	g16254	g16254	g16254	g16254	g16254	g13498, g10971	g10971, g13498	g13498, g10971
OG0001084	g9513, g1091	g9513, g1091	g1091, g9513	g7496, g7500	mf_11384	10336.g21389, 10338.g2346	g2346, g21389	g21389, g2346	g21389, g2346	g11709	g11709	g21389, g2346	g2346	g21389, g2346	g21389, g2346	g2346, g21389	g11709	g11709	g11709
OG0001085	g1270, g22627	g22627, g1270	g22627, g1270	g13668, g13669		11933.g4199, 11932.g16455	g16455, g4199	g16455, g4199	g4199, g16455	g7748	g7748	g4199, g16455	g16455, g4199	g16455, g4199	g4199, g16455	g4199, g16455	g7748	g7748	g7748
OG0001086	g2921, g1382, g13530	g2921, g1382, g13530	g2921, g1382, g13530	g16446	mf_21, mf_506	3714.g2244	g2244	g2244	g2244	g10284, g2930	g10284, g2930	g2244	g2244	g2244	g2244	g2244	g2930, g10284	g10284, g2930	g2930, g10284
OG0001087	g1457	g1457	g1457	g14943, g4997			g7058, g12919	g12919, g7058	g7058, g12919	g18057, g19037	g18057, g19037	g12919, g7058	g7058, g12919	g7058, g12919	g12919, g7058	g7058, g12919	g18057, g19037	g18057, g19037	g19037, g18057
OG0001088	g1483	g1483	g1483	g4549	mf_6200		g18901, g20548	g20548, g18901	g18901, g20548	g2337, g13314	g13314, g2337	g18901, g20548	g18901, g20548	g20548, g18901	g20548, g18901	g20548, g18901	g2337, g13314	g13314, g2337	g13314, g2337
OG0001089	g13534, g1515	g13534, g1515	g1515, g13534	g4683	mf_9448	1060.g1074, 1061.g1078	g1074, g1078	g1078, g1074	g1074, g1078	g14720	g14720	g1078, g1074	g1074, g1078	g1078, g1074	g1078, g1074	g1074, g1078	g14720	g14720	g14720
OG0001090	g4159, g1587	g4159, g1587	g1587, g4159	g15001, g14606	mf_7466	13448.g3363	g3363, g3349	g3349, g3363	g3363, g3349	g18277	g18277	g3349, g3363	g3349, g3363	g3363, g3349	g3349, g3363	g3349, g3363	g18277	g18277	g18277
OG0001091	g29678, g1629, g1630	g1630, g1629, g29678	g29678, g1629, g1630	g21569, g28040, g1026	mf_6732, mf_9437	1736.g3534	g17030, g3534	g3534, g17030	g3534, g17030			g17030, g3534	g3534	g17030, g3534	g17030, g3534	g17030, g3534		g6120	
OG0001092	g1670	g24245, g1670	g1670	g15345			g4573, g10224	g4573, g10224	g4573, g10224	g5352, g1080	g1080, g5352	g10224, g4573	g10224, g4573	g10224, g4573	g10224, g4573	g4573, g10224	g1080, g5352	g1080, g5352	g1080, g5352
OG0001093	g1810	g1810		g30534	mf_13610	9061.g12940, 9062.g12931	g12940, g12931	g12931, g12940	g12940, g12931	g4531, g2894	g4531, g2894	g12931, g12940	g12931, g12940	g12940, g12931	g12931, g12940	g12931, g12940	g2894, g4531	g4531, g2894	g4531
OG0001094	g27490, g1813	g1813, g27490	g27490, g1813	g25495	mf_631	9047.g12943	g12933, g12943	g12933, g12943	g12933, g12943	g4535	g4535	g12943, g12933	g12943, g12933	g12933, g12943	g12943, g12933	g12943, g12933	g4535	g20783, g4535	g4535
OG0001095	g1831	g1831	g1831	g27774	mf_7117		g14597, g21799	g14597, g21799	g14597, g21799	g11462, g10064	g10064, g11462	g21799, g14597	g14597, g21799	g14597, g21799	g14597, g21799	g14597, g21799	g11462, g10064	g10064, g11462	g10064, g11462
OG0001096	g1985	g1985	g1985		mf_11449	13538.g12008	g1579, g12008	g1579, g12008	g1579, g12008	g16752, g6719	g16752, g6719	g12008, g1579	g12008, g1579	g1579, g12008	g1579, g12008	g1579, g12008	g16752, g6719	g16752, g6719	g16752, g6719
OG0001097	g10535, g2539	g2539, g10535	g2539, g10535			13829.g9643	g9644, g9643		g9643, g9644	g1347, g2301	g2301, g1347	g9644, g9643	g9643, g9644	g9644, g9643	g9643, g9644	g9644, g9643	g1347, g2301	g1347, g2301	g1347, g2301
OG0001098	g18625, g2980, g27164	g18625, g2980, g27164	g2980, g18625, g27164	g8305, g25443	mf_9792	2622.g3505	g3505	g3505	g3505	g15964, g13455	g13455, g15964	g3505	g3505	g3505	g3505	g3505	g15964, g13455	g13455, g15964	g13455, g15964
OG0001099	g3085, g3084, g17155	g17155, g3084, g3085	g17155, g3085, g3084	g18098			g1227, g5768	g1227, g5768	g5768, g1227	g17436	g17436	g5768, g1227	g1227, g5768	g1227, g5768	g1227, g5768	g5768, g1227	g17436	g17436	g17436
