	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0002804	g14286, g20646, g20790	g20790, g20646	g20646, g20790	g23449, g16885, g12269	mf_14922, mf_9328	6189.g20981	g21491, g5566	g21491, g5566	g5566, g21491	g2195	g2195	g5566	g5566, g21491	g21491, g5566	g5566, g21491	g5566, g20981, g21491	g2195	g2195	g2195
OG0002805	g16431, g20933, g20932	g16431, g20933, g20932	g16431, g20932, g20933	g6712, g13267	mf_3767	7440.g6432	g2202, g6432	g6432, g2202	g2202, g6432	g5439	g5439	g2202, g6432	g2202, g6432	g6432, g2202	g2202, g6432	g6432, g2202	g5439	g5439	g5439
OG0002806	g21054	g21054	g21054			6380.g4401	g20630, g11013, g4401	g11013, g4401, g20630	g20630, g4401, g11013	g3633	g3633	g11013, g4401, g20630	g11013, g4401, g20630	g4401, g20630, g11013	g20630, g4401, g11013	g11013, g21215, g20630, g4401	g3633	g3633	g3633
OG0002807	g21369, g17637	g17637, g21369	g17637, g21369	g10972, g26706	mf_11696, mf_3039	11993.g7379, 11994.g6020	g7379, g6020	g7379, g6020	g6020, g7379	g12940	g12940	g7379, g6020	g6020, g7379	g7379, g6020	g6020, g7379	g7379, g6020	g12940	g12940, g22873	g12940
OG0002808	g21642	g21642	g21642	g26396	mf_1765, mf_1408, mf_14486	1508.g22893, 1507.g15511	g22893, g15511	g22893	g22893, g15511	g13198, g11001	g13198, g11001	g22893, g15511	g15511, g22893	g22893, g15511	g22893, g15511	g15511, g22893	g11001, g13198	g13198, g11001	g13198, g11001
OG0002809	g21697	g21697	g21697	g29853, g8671	mf_14729	6696.g9365, 6697.g4707	g4707, g9365	g4707, g9365	g4707, g9365	g5576, g11782	g5576, g11782	g9365, g4707	g9365, g4707	g4707, g9365	g9365, g4707	g9365, g4707	g11782, g5576	g5576, g11782	g5576, g11782
OG0002810	g21835	g21835		g25356, g25355, g16670, g16669		13309.g17418, 10181.g16264	g17418, g16264	g16264, g17418	g16264, g17418	g3200, g9215	g9215, g3200	g16264, g17418	g17418, g16264	g16264, g17418	g16264, g17418	g17418, g16264	g9215, g3200	g3200, g9215	g3200, g9215
OG0002811	g26183, g28620, g22128	g26183, g22128	g26183, g28620, g22128	g7459, g20468	mf_309	13875.g10295, 13876.g8680	g10295, g8680	g8680, g10295	g10295, g8680	g11422	g11422	g10295, g8680	g8680, g10295	g10295, g8680	g8680, g10295	g8680, g10295	g11422	g11422	g11422
OG0002812	g22254	g22254	g22254	g16235, g3000	mf_5692	5355.g9457	g9457, g8596	g8596, g9457	g9457, g8596	g4791, g16353	g4791, g16353	g9457, g8596	g8596, g9457	g8596, g9457	g8596, g9457	g8596, g9457	g16353, g4791	g4791, g16353, g24882	g4791, g16353
OG0002813	g22414, g27070	g22414, g27070	g22414	g10642, g13582		13843.g22596	g22596, g13666	g13666, g22596	g13666, g22596	g12485, g8471	g12485, g8471	g13666, g22596	g13666, g22596	g22596, g13666	g22596, g13666	g13666, g22596	g12485, g8471	g12485, g8471	g8471, g12485
OG0002814	g22424	g22424	g22424	g8814, g15117, g8572		660.g21262, 656.g20774	g20774, g21262	g21262, g20774	g21262, g20774	g12630, g552	g12630, g552	g21262, g20774	g20774, g21262	g20774, g21262	g21262, g20774	g20774, g21262	g12630, g552	g12630, g552	g552, g12630
OG0002815	g22443, g11843	g22443, g11843	g11843, g22443	g12583, g12584	mf_9901, mf_11771	14666.g14246, 14660.g21737	g21737, g14246	g14246, g21737	g21737, g14246	g9066	g9066	g14246, g21737	g21737, g14246	g14246, g21737	g21737, g14246	g21737, g14246	g9066	g9066, g23052	g9066
OG0002816	g22562, g22799, g24540	g22562, g24540, g22799	g22799, g24540, g22562	g16932, g7967, g4813	mf_14412		g17758, g8644	g8644, g17758	g17758, g8644	g5255	g5255	g17758, g8644	g17758, g8644	g8644, g17758	g8644, g17758	g17758, g8644	g5255	g5255	g5255
OG0002817	g29551, g22706	g29551, g22706	g29551, g22706		mf_4490, mf_14204	7500.g17473, 7506.g2699	g2699, g17473	g2699, g17473	g2699, g17473	g9131, g6103	g9131	g17473, g2699	g2699, g17473	g2699, g17473	g2699, g17473	g17473, g2699	g9131	g25121, g24759, g9131	g9131
OG0002818	g22877	g22877	g22877				g1383, g11621, g22832	g11621, g22832, g1383	g1383, g22832, g11621	g6495	g6495	g1383, g11621, g22832	g22832, g1383, g11621	g22832, g11621, g1383	g22832, g1383, g11621	g1383, g11621, g22832	g6495	g6495, g20943, g21695	g6495
OG0002819	g23093	g23093	g23093	g24893, g28674, g10671	mf_7815	13855.g4994	g4994, g20425	g4994, g20425	g4994, g20425	g13771, g13775	g13771, g13775	g20425, g4994	g20425, g4994	g4994, g20425	g4994, g20425	g20425, g4994	g13775, g13771	g13775, g13771	g13771, g13775
OG0002820	g24485	g24485	g24485	g23562, g24758	mf_8505	4527.g4711, 4529.g3227	g4711, g3227	g3227, g4711	g3227, g4711	g6296, g4815	g6296, g4815	g3227, g4711	g3227, g4711	g3227, g4711	g3227, g4711	g4711, g3227	g4815, g6296	g6296, g4815	g6296, g4815
OG0002821	g24545	g24545	g24545	g4581, g19839	mf_14297	2336.g11105, 2337.g17348	g11105, g17348	g11105, g17348	g17348, g11105	g11619, g11623	g11619, g11623	g11105, g17348	g11105, g17348	g17348, g11105	g17348, g11105	g11105, g17348	g11619, g11623	g11623, g11619	g11619, g11623
OG0002822	g24667	g24667	g24667	g15217	mf_7925, mf_14599	2720.g8761, 2721.g8774	g8761, g8774	g8774, g8761	g8774, g8761	g13743, g17986	g17986, g13743	g8774, g8761	g8761, g8774	g8774, g8761	g8761, g8774	g8761, g8774	g17986, g13743	g13743, g17986	g17986, g13743
OG0002823	g24776, g25765	g24776, g25765	g25765, g24776	g1687, g3249			g6433, g11767	g6433, g11767	g6433, g11767	g5930, g13614	g13614, g5930	g11767, g6433	g11767, g6433	g11767, g6433	g6433, g11767	g6433, g11767	g5930, g13614	g13614, g5930	g5930, g13614
OG0002824	g25004	g25004	g25004	g4979	mf_10488	2967.g10876	g10876	g10876	g10876	g893, g3378, g18651, g4084	g3378, g893, g4084, g18651	g10876	g10876	g10876	g10876	g10876	g3378, g4084, g18651, g893	g3378, g893, g18651, g4084	g3378, g893, g4084, g18651
OG0002825	g25400	g25400	g25400	g11317, g17703	mf_3395, mf_2646		g2839, g1134, g22058	g1134, g22058, g2839	g22058, g1134, g2839	g16787		g1134, g2839	g1134, g2839, g22058	g1134, g2839	g1134, g2839, g22058	g2839, g22058, g1134	g16787	g23404, g16787	g16787
OG0002826	g25509	g25509	g25509	g8370, g18600	mf_8969	2994.g9415, 2993.g443	g443, g9415	g443, g9415	g9415, g443	g13196, g512	g13196, g512	g443, g9415	g443, g9415	g9415, g443	g9415, g443	g443, g9415	g512, g13196	g13196, g512	g13196, g512
OG0002827	g25878, g27827	g27827, g25878	g25878, g27827	g14013	mf_10286	16097.g8664	g8664, g13022	g8664, g13022	g13022, g8664	g10340, g3933	g3933, g10340	g13022	g13022, g8664	g8664, g13022	g13022, g8664	g8664, g13022	g3933, g10340	g3933, g10340	g3933, g10340
OG0002828	g25927	g25927	g25927	g247, g241	mf_11253	5103.g1049	g12978, g1049	g12978, g1049	g1049, g12978	g1280, g14738	g1280, g14738	g12978, g1049	g1049, g12978	g1049, g12978	g1049, g12978	g12978, g1049	g14738, g1280	g10292, g14738, g1280	g14738, g1280
OG0002829	g26084, g26148	g26148, g26084	g26148, g26084		mf_9999	1303.g8559	g9920, g8559	g9920, g8559	g9920, g8559	g16231, g14900	g16231, g14900	g8559, g9920	g8559, g9920	g8559, g9920	g9920, g8559	g8559, g9920	g14900, g16231	g14900, g16231	g14900, g16231
OG0002830	g26453, g9212	g26453, g9212	g9212, g26453	g9006, g20998, g10187		6641.g16121, 6642.g18973, 2975.g18973, 2974.g16121	g18973, g4642, g16121	g16121, g18973, g4642	g16121, g4642, g18973			g4642, g16121	g4642, g18973	g16121, g4642	g18973, g16121, g4642	g16121, g18973, g4642			
OG0002831	g27109, g15059	g27109, g15059	g27109, g15059	g25661, g18406	mf_11658		g14534, g857	g857, g14534	g857, g14534	g1501, g16910	g1501, g16910	g857, g14534	g857, g14534	g857, g14534	g14534, g857	g857, g14534	g16910, g1501	g1501, g16910	g16910
OG0002832	g13532, g1518, g27981	g27981, g1518, g13532	g27981, g1518, g13532	g4629, g4685, g16202	mf_5379		g1071, g1076	g1071, g1076	g1071, g1076	g3422	g3422	g1076, g1071	g1071, g1076	g1076, g1071	g1071, g1076	g1071, g1076	g3422	g3422	g3422
OG0002833	g28136	g28136	g28136		mf_4858		g5036, g5037, g5040	g5037, g5040, g5036	g5037, g5040, g5036	g11342	g11342	g5040, g5037, g5036	g5036, g5037, g5040	g5040, g5037, g5036	g5036, g5037, g5040	g5037, g5040, g5036	g11342	g22613, g11342	g11342
OG0002834	g28321, g15016, g4228	g4228, g15016, g28321	g15016, g4228, g28321	g10821, g29617, g20814, g15194, g2298	mf_874	5450.g5926, 5449.g9673	g5926, g9673	g9673, g5926	g5926, g9673			g5926, g9673	g5926, g9673	g5926, g9673	g9673, g5926	g5926, g9673		g22414	
OG0002835	g28425, g29076	g29076, g28425	g29076, g28425	g26569, g22152, g22151, g30831, g22066	mf_7		g6686, g6219	g6686, g6219	g6686, g6219	g19479	g19479	g6219, g6686	g6219, g6686	g6686, g6219	g6219, g6686	g6219, g6686	g19479	g19479, g23308	g19479
OG0002836	g28473, g21752	g21752, g28473	g28473, g21752	g13992, g16436, g16495	mf_6775	9168.g6684	g6684, g6216	g6684, g6216	g6216, g6684	g12257	g12257	g6216, g6684	g6216, g6684	g6216, g6684	g6684, g6216	g6684, g6216	g12257	g12257, g20797, g16738	g12257
OG0002837	g28493, g3017	g3017, g28493	g28493, g3017	g9601, g9174			g17335, g17368	g17335, g17368	g17368, g17335	g18051, g7667	g18051, g7667	g17368, g17335	g17335, g17368	g17335, g17368	g17335, g17368	g17368, g17335	g7667, g18051	g7667, g18051	g7667, g18051
OG0002838	g28521	g28521	g28521	g18717, g5835, g29151, g1109, g30721, g26316, g16462	mf_4312, mf_1471	5560.g23261	g22581, g23261	g22581, g23261	g23261, g22581	g3455	g3455	g22581, g23261	g23261, g22581	g22581, g23261	g23261, g22581	g23261, g22581	g3455	g3455	g3455
OG0002839	g28706, g5490	g5490, g28706	g28706, g5490	g11989, g10288, g807, g19688	mf_1297	8218.g9105	g9102, g9105	g9102, g9105	g9102, g9105	g11056	g11056	g9102, g9105	g9105, g9102	g9105, g9102	g9102, g9105	g9102, g9105	g11056	g11056, g11051	g11056
OG0002840	g28974	g28974	g28974	g9909, g9910, g6910, g24872	mf_3811		g8439, g15997	g15997, g8439	g15997, g8439	g17680, g5406	g5406, g17680	g15997, g8439	g15997, g8439	g15997, g8439	g15997, g8439	g15997, g8439	g5406, g17680	g17680, g5406	g5406, g17680
OG0002841	g29220	g29220	g29220	g29007, g27837		14096.g2521, 14097.g22790	g2521, g22790	g22790, g2521	g2521, g22790	g11475, g6225	g11475, g6225	g22790, g2521	g22790, g2521	g2521, g22790	g2521, g22790	g22790, g2521	g11475, g6225	g23166, g11475, g6225	g6225, g11475
OG0002842	g29433, g19550	g29433	g29433, g19550	g29431, g15887, g10363, g27963			g1691, g11519, g23640	g11519, g1691, g23640	g1691, g23640, g11519			g11519, g1691, g23640	g23640, g1691, g11519	g23640, g1691, g11519	g23640, g1691, g11519	g11519, g23640, g1691		g25422	
OG0002843	g29785, g3323	g3323, g29785	g29785, g3323	g28436		9645.g16984	g5265, g16984	g16984, g5265	g5265, g16984	g15051, g9347	g9347, g15051	g5265, g16984	g5265, g16984	g16984, g5265	g5265, g16984	g16984, g5265	g15051, g9347	g9347, g15051	g15051, g9347
OG0002844	g8418, g4548	g8418, g4548	g8418	g920, g17630		15419.g8148	g22095, g8148	g22095, g8148	g22095, g8148	g9265, g1306	g1306, g9265	g22095, g8148	g8148, g22095	g8148, g22095	g22095, g8148	g8148, g22095	g9265, g1306	g1306, g9265	g1306, g9265
OG0002845	g7683, g24723	g7683, g24723	g7683	g29556	mf_10427	11019.g14859, 8555.g3957	g6512, g3957, g14859	g14859, g3957, g6512	g14859, g6512, g3957			g14859, g3957, g6512	g14859, g3957, g6512	g14859, g3957, g6512	g3957, g6512, g14859	g3957, g14859, g6512		g862	
OG0002846	g7888	g7888	g7888	g20358, g7364, g7362, g3022	mf_8643		g7112, g3482	g7112, g3482	g7112, g3482	g11041, g371	g371, g11041	g3482, g7112	g7112, g3482	g7112, g3482	g3482, g7112	g7112, g3482	g371, g11041	g371, g11041	g371, g11041
OG0002847	g10340	g10340	g10340	g14298, g23417, g10621, g10620	mf_6537	8864.g3701	g3701, g7109	g7109, g3701	g7109, g3701	g12794, g3520	g12794, g3520	g7109, g3701	g7109, g3701	g7109, g3701	g3701	g3701, g7109	g12794, g3520	g12794, g3520	g12794, g3520
OG0002848	g17463, g23933	g23933, g17463	g23933	g4820		6934.g22662, 6933.g10579	g22662, g10579	g10579, g22662	g10579, g22662	g6778, g3103	g6778, g3103	g10579, g22662	g10579, g22662	g10579, g22662	g10579, g22662	g22662, g10579	g6778, g3103	g6778, g3103	g3103, g6778
OG0002849	g18333	g18333	g18333	g16737, g11361, g17322	mf_14814	7794.g2981	g14276, g2981	g2981, g14276	g14276, g2981	g10304, g1602	g1602, g10304	g14276, g2981	g2981, g14276	g2981, g14276	g14276, g2981	g2981, g14276	g10304, g1602	g10304, g1602	g10304, g1602
OG0002850	g20764	g20764	g20764	g3784, g15651, g2395	mf_9301, mf_11571, mf_3680	8554.g1497, 8457.g1497	g1497	g1497	g1497	g8098, g16288, g19060	g8098, g19060, g16288	g1497	g1497	g1497	g1497	g1497	g19060, g16288, g8098	g19060, g16288, g8098	g8098, g19060, g16288
OG0002851	g26950	g26950	g26950	g6590, g18857	mf_8162	9579.g9881, 9578.g16699	g9881, g16699	g9881, g16699	g16699, g9881	g13244, g4576	g4576, g13244	g16699, g9881	g9881, g16699	g9881, g16699	g16699, g9881	g9881, g16699	g4576, g13244	g13244, g4576	g13244, g4576
OG0002852				g5456	mf_815	5815.g359	g359, g2331	g2331, g359	g359, g2331	g3995, g4269, g4008	g4008, g4269, g3995	g359, g2331	g359, g2331	g2331, g359	g359, g2331	g359, g2331	g4269, g4008, g3995	g4269, g4008, g3995	g3995, g4269, g4008
OG0002853				g18768	mf_13856	11760.g4844	g14830, g4844	g14830, g4844	g14830, g4844	g718, g711, g8901	g8901, g711, g718	g14830, g4844	g14830, g4844	g14830, g4844	g4844, g14830	g14830, g4844	g8901, g711, g718	g718, g711, g8901	g711, g718, g8901
OG0002854	g502, g3827, g54	g502, g54, g3827	g54, g502	g6350		10802.g18034, 10801.g5986, 7643.g5986	g5986, g18034	g18034, g5986	g5986, g18034	g15087	g15087	g18034, g5986	g18034, g5986	g18034, g5986	g18034, g5986	g5986, g18034	g15087	g15087	g15087
OG0002855	g4321, g65	g65, g4321	g4321, g65	g20612, g6238		11187.g6155, 11188.g7578	g6155, g7578	g6155, g7578	g6155, g7578	g4119	g4119	g6155, g7578	g7578, g6155	g6155, g7578	g7578, g6155	g7578, g6155	g4119	g1094, g4119	g4119, g1094
OG0002856	g24371, g91	g91, g24371	g91, g24371	g17231, g18087, g29551	mf_2132	11791.g10556, 11789.g12193	g10556, g12193	g12193, g10556	g12193, g10556	g1294	g1294	g12193, g10556	g10556, g12193	g12193, g10556	g10556, g12193	g12193, g10556	g1294	g1294	g1294
OG0002857	g234	g234	g234	g29613, g24492, g17565, g13298, g23000, g27900	mf_5643	11236.g8154, 11235.g20297	g8154, g20297	g8154, g20297	g8154, g20297	g12247	g12247	g20297, g8154	g8154, g20297	g20297, g8154	g8154, g20297	g8154, g20297	g12247	g12247	g12247
OG0002858	g19784, g245, g9147	g245, g9147, g19784	g19784, g245, g9147	g1300, g30371	mf_10188		g6038, g7684	g7684, g6038	g6038, g7684	g4552	g4552	g6038, g7684	g6038, g7684	g7684, g6038	g7684, g6038	g7684, g6038	g4552	g4552	g4552
OG0002859	g291, g29137	g291, g29137	g29137, g291	g29088, g21528	mf_12697	769.g18864, 4339.g6184, 4337.g18864	g6184, g18864	g18864, g6184	g6184, g18864	g4496	g4496	g18864, g6184	g18864, g6184	g18864, g6184	g18864, g6184	g18864, g6184	g4496	g4496	g4496
OG0002860	g11792, g24373, g340	g340, g11792	g11792, g340	g24242, g22787, g12231		16663.g12584, 16662.g14994	g12584, g14994	g14994, g12584	g12584, g14994	g2271	g2271	g12584, g14994	g14994, g12584	g14994, g12584	g12584, g14994	g12584, g14994	g2271	g2271	g2271
OG0002861	g368	g368	g368	g17125, g18255		3617.g920, 3618.g10191	g920, g10191	g920, g10191	g10191, g920	g16063, g5399	g16063, g5399	g10191, g920	g920, g10191	g10191, g920	g920, g10191	g10191, g920	g5399, g16063	g16063, g5399	g5399, g16063
OG0002862	g374, g20468	g374, g20468	g20468, g374	g1699	mf_8923, mf_4452	15807.g6893, 15808.g6893	g19355, g6893	g19355, g6893	g6893, g19355	g12365	g12365	g6893, g19355	g19355, g6893	g6893, g19355	g19355, g6893	g6893, g19355	g12365	g12365, g21135	g12365
OG0002863	g392, g6421, g7382	g392, g6421	g6421, g392, g7382	g2583, g13261	mf_12932	15635.g13295	g13295, g2788	g2788, g13295	g13295, g2788	g13146	g13146	g13295, g2788	g13295, g2788	g13295, g2788	g2788, g13295	g13295, g2788	g13146	g13146	g13146
OG0002864	g492, g19798	g492, g19798	g492, g19798	g6928		14064.g1385	g1385, g4273	g1385, g4273	g1385, g4273	g744, g1065	g744, g1065	g1385, g4273	g4273	g4273, g1385	g1385, g4273	g4273, g1385	g1065, g744	g744, g1065	g1065, g744
OG0002865	g496	g496	g496	g7450, g26160, g21645		7694.g288	g288, g4277	g4277, g288	g4277, g288	g740, g1061	g1061, g740	g288, g4277	g288, g4277	g4277, g288	g4277, g288	g4277, g288	g1061, g740	g740, g1061	g1061, g740
OG0002866	g561	g561	g561	g3469, g16541		16209.g10461, 16208.g3202	g3202, g10461	g3202, g10461	g3202, g10461	g8360, g6067	g6067, g8360	g3202, g10461	g10461, g3202	g3202, g10461	g10461, g3202	g3202, g10461	g8360, g6067	g6067, g8360	g8360, g6067
OG0002867	g579, g12765	g579	g579, g12765	g15140, g24328, g23998	mf_13113	10484.g2954, 10485.g2948	g2948, g2954	g2948, g2954	g2948, g2954	g7568	g7568	g2954, g2948	g2954, g2948	g2954, g2948	g2948, g2954	g2948, g2954	g7568	g21687, g7568	g7568
OG0002868	g16331, g582, g16464	g16331, g582	g16464, g16331, g582	g27201	mf_6743	12893.g16486	g16486, g2957	g2957, g16486	g2957, g16486	g12048	g12048	g16486, g2957	g2957, g16486	g16486, g2957	g16486, g2957	g16486, g2957	g12048	g12048, g22116	g12048
OG0002869	g2857, g640	g640, g2857	g640, g2857	g26768, g15858	mf_12765	6657.g14920, 6658.g15986	g15986, g14920	g14920, g15986	g15986, g14920	g9169	g9169	g15986, g14920	g14920, g15986	g15986, g14920	g15986, g14920	g15986, g14920	g9169	g22925, g9169	g9169
OG0002870	g689, g9832, g8914	g8913, g8914, g9832, g689	g9832, g689, g8914		mf_6477	8147.g4370	g4370, g2663	g2663, g4370	g4370, g2663	g13933	g13933	g2663, g4370	g2663, g4370	g2663, g4370	g2663, g4370	g2663, g4370	g13933	g13933	g13933
OG0002871	g9833, g690, g8915	g8915, g9833, g690	g690, g9833, g8915	g20387, g20386, g10164	mf_231	10331.g2664, 10330.g4369	g2664, g4369	g2664, g4369	g2664, g4369			g2664, g4369	g2664, g4369	g2664, g4369	g2664, g4369	g2664, g4369		g20803, g20702	
OG0002872	g773, g24419, g17494	g773	g773		mf_8694	9000.g4085	g4085, g5827	g5827, g4085	g4085, g5827	g8840, g4608	g4608, g8840	g5827, g4085	g5827, g4085	g5827, g4085	g5827, g4085	g5827, g4085	g8840, g4608	g4608, g8840	g4608, g8840
OG0002873	g21203, g8387, g794	g21203, g794, g8387	g8387, g21203, g794	g849		7331.g23381, 7329.g16578	g23381	g23381	g23381	g11023, g16579	g11023, g16579	g23381	g23381	g23381	g23381	g23381	g11023, g16579	g11023, g23869, g11021, g16579, g18848	g16579, g11023
OG0002874	g805, g821	g821, g805	g805, g821	g228	mf_3412, mf_12607	6418.g2416, 2624.g2626	g2416, g2626	g2626, g2416	g2416, g2626	g11254	g11254	g2416, g2626	g2416, g2626	g2416, g2626	g2626, g2416	g2626, g2416	g11254	g21921, g11254	g11254
OG0002875	g823	g823	g823	g226, g230	mf_12019, mf_6822	6415.g2415	g1367, g2415	g2415, g1367	g1367, g2415	g13540, g11252	g13540, g11252	g1367	g2415, g1367	g2415, g1367	g1367, g2415	g2415, g1367	g11252, g13540	g13540, g11252	g11252, g13540
OG0002876	g881, g4126, g26152	g4126, g26152, g881	g4126, g881, g26152	g25603, g21261		7067.g8637	g8637, g7603	g7603, g8637	g8637, g7603	g10667	g10667	g7603, g8637	g8637, g7603	g8637, g7603	g7603, g8637	g7603, g8637	g10667	g10667	g10667
OG0002877	g894	g894	g894	g11469, g5278	mf_6881	4310.g3413, 4309.g8914	g3413, g8914	g3413, g8914	g3413, g8914	g18105, g6574	g18105	g3413, g8914	g8914, g3413	g8914, g3413	g3413, g8914	g8914, g3413	g6574, g18105	g6574, g18105	g6574, g18105
OG0002878	g930, g18564, g17069	g17069, g930, g18564	g18564, g930, g17069	g19182, g19469	mf_7481, mf_10265		g188, g270	g188, g270	g188, g270	g2367	g2367	g270, g188	g270	g270, g188	g270, g188	g188, g270	g2367	g2367	g2367
OG0002879	g1092, g25794	g25794	g25794, g1092		mf_14846	7474.g7598	g13080, g7598	g13080, g7598	g7598, g13080	g6195, g3927	g3927, g6195	g13080, g7598	g13080, g7598	g7598, g13080	g7598, g13080	g13080, g7598	g6195, g3927	g3927, g6195	g3927, g6195
OG0002880	g22992, g1187, g26611	g26611, g22992, g1187	g22992, g26611, g1187	g19740, g19254	mf_6105		g512, g521	g521, g512	g521, g512	g7192	g7192	g521, g512	g521, g512	g521, g512	g521, g512	g521, g512	g7192	g7192	g7192
OG0002881	g1190	g1190	g1190	g19738	mf_2224	3360.g523, 3361.g514	g523, g514	g523, g514	g514, g523	g7191, g11221	g7191, g11221	g514, g523	g514, g523	g514, g523	g523, g514	g523, g514	g7191, g11221	g7191, g11221	g11221, g7191
OG0002882	g1201, g13184	g1201, g13184	g13184, g1201	g10415, g22175, g8809	mf_12882	11374.g376	g376, g15525	g15525, g376	g376, g15525	g683	g683	g15525, g376	g376, g15525	g376, g15525	g15525, g376	g15525, g376	g683	g21390, g683	g683
OG0002883	g1210, g5952	g5952, g1210	g1210, g5952	g14268, g15166	mf_1300	4684.g21922, 4685.g384	g21922, g384	g21922, g384	g384, g21922	g675	g675	g21922, g384	g21922, g384	g384, g21922	g384, g21922	g21922, g384	g675	g675, g22148	g675
OG0002884	g1221	g1221, g10611	g1221, g10611	g7350, g3572	mf_11462	10522.g349	g21824, g349	g349, g21824	g21824, g349	g5321	g5321	g349, g21824	g21824, g349	g21824, g349	g349, g21824	g349, g21824	g5321, g6588	g5321, g6588	g5321, g6588
OG0002885	g25373, g1305	g25373, g1305	g1305, g25373	g9309, g9310	mf_3409, mf_3389	10303.g6260	g6260, g875	g875, g6260	g6260, g875	g5814	g5814	g6260, g875	g875, g6260	g6260, g875	g6260, g875	g875, g6260	g5814	g5814, g22750	g5814
OG0002886	g1352, g9517, g9518	g9518, g9517, g1352	g1352, g9518, g9517	g20740, g25636, g19279			g3207, g1948	g3207, g1948	g3207, g1948	g10059	g10059	g3207, g1948	g1948, g3207	g3207, g1948	g1948, g3207	g1948, g3207	g10059	g10059	g10059
OG0002887	g15940, g1366, g25108	g25108, g15940, g1366	g15940, g25108, g1366		mf_3026	3438.g18478, 3437.g16807	g16807, g18478	g18478, g16807	g18478, g16807	g4422	g4422	g18478, g16807	g16807, g18478	g16807, g18478	g16807, g18478	g18478, g16807	g4422	g4422	g4422
