	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0003826	g5465	g5465	g5465	g3165	mf_3556	g4955	g6702, g6076	g6702, g6076	g6702, g6076	g2599	g2599	g6702, g6076	g6076, g6702	g6076, g6702	g6076, g6702	g6076, g6702	g2599	g22529, g2599	g2599
OG0003827	g14421, g5471, g5469	g5469, g5471, g14421	g5471, g5469, g14421	g20221, g22439, g22440, g30767, g16873		g10717	g3994	g3994	g3994	g5177	g5177	g3994	g3994	g3994	g3994	g3994	g5177	g5177	g5177
OG0003828	g5488	g5488	g5488	g17056, g16065, g10290		g8021	g4682, g4685	g4682, g4685	g4682, g4685	g14907	g14907	g4685, g4682	g4682, g4685	g4685, g4682	g4685, g4682	g4682, g4685	g14907	g14907	g14907
OG0003829	g5493	g5493	g5493	g10285, g19685, g11987		g8025	g17186, g4721	g4721, g17186	g4721, g17186	g11049	g11049	g17186, g4721	g17186, g4721	g4721, g17186	g17186, g4721	g4721, g17186	g11049	g11049	g11049
OG0003830	g5495	g5495	g5495	g19684, g10358	mf_8130	g8026	g10987, g4720	g10987, g4720	g10987, g4720	g12552	g12552	g4720, g10987	g10987, g4720	g4720, g10987	g10987, g4720	g10987, g4720	g12552	g12552	g12552
OG0003831	g15548, g5556, g5557	g15548, g5556	g5556, g15548	g7738, g26749	mf_6152	g500	g1416	g1416	g1416	g599, g3968	g3968, g599		g1416	g1416	g1416	g1416	g3968, g599	g599, g3968	g599, g3968
OG0003832	g5565	g5565	g5565	g29319, g1219	mf_12613, mf_7027, mf_12168	g10555, g14341	g22889, g1061	g1061, g22889	g1061, g22889			g22889, g1061	g1061, g22889	g22889, g1061	g1061, g22889	g22889, g1061		g25186, g13847	
OG0003833	g5905, g5633	g5633, g5905	g5905, g5633	g5584, g3537	mf_1822	g1925	g11914	g11914	g11914	g14330, g8913	g8913, g14330	g11914	g11914	g11914	g11914	g11914	g8913, g14330	g14330, g8913	g8913, g14330
OG0003834	g24538, g19588, g5646, g12629	g12629, g5646, g19588, g24538	g19588, g24538, g12629, g5646	g22377		g10541	g10651	g10651	g10651	g13714	g13714	g10651	g10651	g10651	g10651	g10651	g13714	g22031, g13714	g13714
OG0003835	g25538, g5681	g25538, g5681	g5681, g25538	g7006	mf_1239, mf_386	g2117	g19705	g19705	g19705	g12695, g3953	g3953, g12695	g19705	g19705	g19705	g19705	g19705	g12695, g3953	g12695, g3953	g12695, g3953
OG0003836	g12227, g5710	g5710, g12227	g5710, g12227			g6731	g11597, g2940	g2940, g11597	g2940, g11597	g3171	g3171	g11597, g2940	g2940, g11597	g11597, g2940	g2940, g11597	g11597, g2940	g3171	g3171	g3171
OG0003837	g5762, g9484	g9484, g5762	g5762	g19619, g9398	mf_13494	g6861	g3074	g3074	g3074	g17234, g11650	g17234, g11650	g3074	g3074	g3074	g3074	g3074	g17234, g11650	g11650, g23006, g17234	g17234, g11650
OG0003838	g10894, g5813, g5812	g5813, g10894	g10894, g5812, g5813	g30089	mf_8315		g8298	g8298	g8298	g18232, g17160	g17160, g18232	g8298	g8298	g8298	g8298	g8298	g18232, g17160	g18232, g17160	g17160, g18232
OG0003839	g5820	g5820	g5820	g17128, g17610, g16016	mf_5891		g9576, g11109	g11109, g9576	g11109, g9576	g1993	g1993	g11109, g9576	g9576, g11109	g9576, g11109	g11109, g9576	g11109, g9576	g1993	g1993	g1993
OG0003840	g5830			g24895, g450	mf_5797	g3428, g12566	g873, g14381	g873, g14381	g873, g14381	g5812	g5812	g14381, g873	g14381, g873	g14381, g873	g14381, g873	g873, g14381	g5812	g5812, g22748	g5812
OG0003841	g5967	g5967	g5967	g243, g237	mf_12240	g13898	g10478, g12974	g12974, g10478	g10478, g12974	g17091	g17091	g10478, g12974	g10478, g12974	g10478, g12974	g12974, g10478	g12974, g10478	g17091	g17091	g17091
OG0003842	g9972, g6163, g20783	g6163, g9972, g20783	g9972, g6163, g20783	g15670, g3176, g563	mf_225	g10446	g14636	g14636	g14636	g3237	g3237	g14636	g14636	g14636	g14636	g14636	g3237	g25333, g3237	g3237
OG0003843	g23577, g6190, g23161	g23161, g23577, g6190	g23161, g6190, g23577	g12136, g13823, g13657, g1926	mf_7372	g3269	g12648	g12648	g12648	g14522	g14522	g12648	g12648	g12648	g12648	g12648	g14522	g14522	g14522
OG0003844	g15353, g7762, g6210, g7761	g15353, g7761, g7762	g7761, g7762, g6210, g15353	g25857, g30828	mf_6856, mf_3817	g11071, g9447				g15752, g2490	g15752, g2490					g24669	g2490, g15752	g2490, g15752	g15752, g2490
OG0003845	g6244, g6602	g6244, g6602	g6244, g6602	g19000, g10495	mf_2300, mf_14247	g6223, g1861	g18930, g8997	g8997, g18930	g8997, g18930			g8997, g18930	g8997, g18930	g8997, g18930	g18930, g8997	g8997, g18930			
OG0003846	g6305, g14801, g6324	g14801, g6305, g6324	g14801, g6305, g6324	g14816, g13715, g7609	mf_4834	g10956, g8263	g2201	g2201	g2201	g595	g595	g2201	g2201	g2201	g2201	g2201	g595	g595	g595
OG0003847	g6442	g6442	g6442	g22570, g11272	mf_10910	g1626	g21416, g12015	g21416, g12015	g21416, g12015	g911	g911	g21416, g12015	g12015, g21416	g21416, g12015	g21416, g12015	g12015, g21416	g911	g911	g911
OG0003848	g6505	g6505	g6505	g8883	mf_2508	g12797	g16991, g8860	g16991, g8860	g16991, g8860	g15901	g15901	g8860, g16991	g16991, g8860	g8860, g16991	g8860, g16991	g8860, g16991	g15901	g20397, g15901	g15901
OG0003849	g20379, g6582	g20379, g6582	g6582, g20379	g9342, g4132	mf_11428	g5236	g2797	g2797	g2797	g12356, g495	g495, g12356	g2797	g2797	g2797	g2797	g2797	g495, g12356	g495, g12356	g495, g12356
OG0003850	g6622	g6622	g6622	g11783, g25323, g3509		g4393	g1773, g1756	g1756, g1773	g1773, g1756	g4357	g4357	g1756, g1773	g1773, g1756	g1756, g1773	g1773, g1756	g1756, g1773	g4357	g4357	g4357
OG0003851	g6662, g17039, g13654	g13654, g17039, g6662	g13654, g6662, g17039	g1963			g3611	g3611	g3611	g8581, g10632	g8581, g10632	g3611	g3611	g3611	g3611	g3611	g8581, g10632	g8581, g10632	g10632, g8581
OG0003852	g6727, g18330	g6727, g18330	g18330, g6727	g7287, g20842, g5655		g8971	g23524	g23524	g23524	g9901, g14610	g14610, g9901	g23524	g23524	g23524	g23524	g23524	g14610, g9901	g14610, g9901	g9901, g14610
OG0003853	g25558, g21046, g7044	g7044, g21046, g25558	g25558, g7044	g29861, g3558, g5892, g21824, g3376	mf_4550	g14358	g13203	g13203	g13203	g9788	g9788	g13203	g13203	g13203	g13203	g13203	g9788	g9788	g9788
OG0003854	g7077	g7077	g7077	g1060, g24167	mf_7653	g9719	g12267, g15259	g15259, g12267	g12267, g15259	g1489	g1489	g15259, g12267	g15259, g12267	g12267, g15259	g12267, g15259	g12267, g15259	g1489	g1489	g1489
OG0003855	g7128, g11449	g7128, g11449		g24710	mf_7468	g2554	g4885, g17100	g4885, g17100	g4885, g17100	g18390	g18390	g4885, g17100	g17100, g4885	g17100, g4885	g17100, g4885	g17100, g4885	g18390	g18390	g18390
OG0003856	g7449	g7449	g7449	g13308	mf_11552, mf_15055	g9620	g8174, g14453	g14453, g8174	g8174, g14453	g7439	g7439	g8174, g14453	g14453, g8174	g8174, g14453	g14453, g8174	g8174, g14453	g7439	g7439	g7439
OG0003857	g7465	g7465, g8372	g7465	g21491, g3355		g6567	g11145, g5141	g11145, g5141	g5141, g11145	g12116	g12116	g5141, g11145	g5141, g11145	g11145, g5141	g5141, g11145	g5141, g11145	g12116	g12116	g12116
OG0003858	g9363, g7564, g26866	g7564, g26866, g9363	g9363, g26866, g7564	g13754, g20687	mf_10635, mf_6756	g836	g791	g791	g2170, g791	g18256	g18256	g791	g791	g791	g791	g791	g18256	g18256	g18256
OG0003859	g7569	g7569	g7569	g6515, g6913		g11555	g11042, g10291	g10291, g11042	g10291, g11042	g1571	g1571	g11042, g10291	g10291, g11042	g10291, g11042	g11042, g10291	g11042, g10291	g1571	g1571, g20629	g1571
OG0003860	g7622, g10819	g10819, g7622	g10819, g7622	g2924, g15290, g22341		g8625	g2492	g2492	g2492	g3573, g9735	g3573, g9735	g2492	g2492	g2492	g2492	g2492	g9735, g3573	g9735, g3573	g9735, g3573
OG0003861	g7772, g19496	g7772, g19496	g7772, g19496	g11099	mf_9811, mf_13455	g10630	g9594	g9594	g9594	g13862, g8708	g13862, g8708	g9594	g9594	g9594	g9594	g9594	g8708, g13862	g13862, g8708	g8708, g13862
OG0003862	g24958, g8000	g24958, g8000	g8000, g24958	g3109, g19927, g23598	mf_326	g5579	g10440, g10449	g10440	g10440, g10449	g15157		g10449	g10440, g10449	g10449	g10440, g10449	g10440, g10449	g15157	g15157	g15157
OG0003863	g8094, g17015	g8094, g17015	g8094, g17015	g16157, g2279	mf_8666, mf_15116	g9137	g3375	g3375	g3375	g16669, g6449	g16669, g6449	g3375		g3375	g3375	g3375	g16669, g6449	g6449, g16669	g6449, g16669
OG0003864	g8113, g13007	g8113	g8113	g16795	mf_5551	g8338	g9790, g13335	g9790, g13335	g13335, g9790	g7379	g7379	g9790, g13335	g13335, g9790	g13335, g9790	g9790, g13335	g9790, g13335	g7379	g7379	g7379
OG0003865	g8123, g8530	g8123, g8530	g8123, g8530	g9226, g1776	mf_6627	g6019	g6084	g6084	g6084	g11352, g11676	g11676, g11352	g6084	g6084	g6084	g6084	g6084	g11676, g11352	g11676, g11352	g11676, g11352
OG0003866	g8124, g8531	g8531, g8124	g8124, g8531	g9227, g1777	mf_12262	g6020	g23441	g23441	g23441	g11351, g11675	g11675, g11351	g23441	g23441	g23441	g23441	g23441	g11351, g11675	g11675, g11351	g11675, g11351
OG0003867	g15948, g8265, g15945	g8265, g15948	g15948, g15945, g8265	g5178		g13828	g11474	g11474	g11474	g17618, g5710	g5710, g17618	g11474	g11474	g11474	g11474	g11474	g5710, g17618	g17618, g5710	g5710, g17618
OG0003868	g11471, g8395	g8395, g11471	g11471, g8395	g14364	mf_4386, mf_10179	g10040	g3933	g3933	g3933	g13044, g10316	g13044, g10316	g3933	g3933	g3933	g3933	g3933	g10316, g13044	g13044, g10316	g10316, g13044
OG0003869	g7926, g8471	g8471, g7926	g7926, g8471	g10667, g22731, g12272	mf_1042	g9735	g6568		g6568	g6506, g6510	g6506, g6510	g6568	g6568	g6568	g6568	g6568	g6506, g6510	g6506, g6510	g6510, g6506
OG0003870	g8482, g19742	g8482	g8482			g6853	g19057, g5130, g9559	g5130, g9559, g19057	g19057, g9559, g5130			g19057, g9559, g5130	g19057, g5130	g19057, g9559, g5130	g9559, g19057, g5130	g5130, g19057, g9559			
OG0003871	g14986, g8534, g20454	g20454, g14986	g8534, g20454	g9229		g8962	g5634, g5046	g5046, g5634	g5634, g5046	g11348	g11348	g5634	g5634, g5046	g5634	g5046, g5634	g5634, g5046	g11348	g11348	g11348
OG0003872	g18812, g8593	g8593, g18812	g8593, g18812	g20108, g6451	mf_10511	g9324	g16860	g16860	g16860	g16349, g16351	g16351, g16349	g16860	g16860	g16860	g16860	g16860	g16351, g16349	g16349, g16351	g16349, g16351
OG0003873	g14153, g8741	g14153, g8741	g8741, g14153	g10204	mf_4335, mf_7300, mf_6593		g2234	g2234	g2234	g16203, g10216	g10216, g16203	g2234	g2234	g2234	g2234	g2234	g16203, g10216	g10216, g16203	g10216, g16203
OG0003874	g20106, g8777	g20106, g8777	g20106, g8777	g24850, g18738		g3540	g3284	g3284	g3284	g18913, g9183	g9183, g18913	g3284	g3284	g3284	g3284	g3284	g9183, g18913	g22232, g9183, g18913	g9183, g18913
OG0003875	g8786	g8786	g8786	g10691	mf_11875		g17172	g17172	g17172	g18117, g2620, g13155	g18117, g2620, g13155	g17172	g17172	g17172	g17172	g17172	g18117, g2620, g13155	g2620, g13155, g18117	g13155, g18117, g2620
OG0003876	g25179, g8845	g8845, g25179	g8845, g25179	g10115, g4668	mf_9754	g2090	g20432	g20432	g20432	g12024, g456	g12024, g456	g20432	g20432	g20432	g20432	g20432	g456, g12024	g456, g12024	g456, g12024
OG0003877	g18661, g8859	g18661, g8859	g18661, g8859	g16786, g22836	mf_9400	g2854	g8139	g8139	g8139	g20224, g6299	g6299, g20224	g8139	g8139	g8139	g8139	g8139	g6299, g20224	g6299, g20224	g20224, g6299
OG0003878	g8878, g12873	g12873, g8878	g8878	g24270	mf_475	g6546	g14445, g13124	g13124, g14445	g13124, g14445	g460	g460	g14445, g13124	g13124, g14445	g13124, g14445	g14445, g13124	g13124, g14445	g460		g460
OG0003879	g9255, g8926, g13820	g9255, g8926, g13820	g13820, g8926, g9255	g21810	mf_10326	g6948	g22271, g1098	g22271, g1098	g1098, g22271			g22271, g1098	g22271, g1098	g1098, g22271	g1098, g22271	g22271, g1098			
OG0003880	g28757, g8984	g8984, g28757	g28757, g8984	g1578		g12975	g4592, g7141	g7141, g4592	g4592, g7141	g6440	g6440	g7141, g4592	g7141	g7141, g4592	g7141, g4592	g7141, g4592	g6440	g6440	g6440
OG0003881	g9018	g9018	g9018	g17331	mf_13949	g11843	g1737, g7146	g7146, g1737	g7146, g1737	g4797	g4797	g7146, g1737	g7146, g1737	g7146, g1737	g1737, g7146	g7146, g1737	g4797	g20677, g4797	g4797
OG0003882	g10202, g9061	g10202	g10202	g24672, g26250	mf_1639	g6764	g24126, g21290	g24126, g21290	g21290, g24126	g16145	g16145	g24126, g21290	g24126, g21290	g21290, g24126	g24126	g21290, g24126	g16145	g16145	g16145
OG0003883	g15005, g9151	g9151, g15005	g15005, g9151	g25480		g5698	g6873, g15492	g15492	g6873, g15492	g8345	g8345	g6873, g15492	g15492, g6873	g6873, g15492	g15492, g6873	g15492, g6873	g8345	g8345	g8345
OG0003884	g27871, g9334	g9334, g27871	g27871, g9334	g11508		g9415, g11308	g20406, g20408	g20406	g20406, g20408	g14640	g14640	g20408, g20406	g20408, g20406	g20408, g20406	g20406	g20406, g20408	g14640	g14640	g14640
OG0003885	g14544, g9341	g14544, g9341	g14544, g9341	g11634, g14291		g5142, g8086	g11555	g11555	g11555	g414, g11160	g11160, g414	g11555	g11555	g11555	g11555	g11555	g11160, g414	g414, g11160	g11160, g414
OG0003886	g9356	g9356	g9356	g11096	mf_4032, mf_2635	g12010, g6317	g6034	g6034	g6034	g16945, g7920	g7920, g16945	g6034	g6034	g6034	g6034	g6034	g7920, g16945	g20350, g23543, g7920, g16945	g16945, g7920
OG0003887	g9360, g29631	g29631, g9360	g9360, g29631	g13384, g4888		g9365, g10566	g327, g10078	g327, g10078	g327, g10078			g327, g10078	g327, g10078	g10078, g327	g327, g10078	g327, g10078		g25043, g21023	
OG0003888	g9421, g8455	g9421, g8455	g8455, g9421	g4191, g25585	mf_4491	g7345	g21408	g21408	g21408	g16086, g7273	g7273, g16086	g21408	g21408	g21408	g21408	g21408	g7273, g16086	g7273, g16086	g16086, g7273
OG0003889	g17399, g9498	g17399, g9498	g17399, g9498	g19343, g19903	mf_9250	g9468	g12755	g12755	g12755	g7993, g9076	g9076, g7993	g12755	g12755	g12755	g12755	g12755	g7993, g9076	g9076, g7993	g7993, g9076
OG0003890	g26746, g9671, g9573	g26746, g9671, g9573	g9671, g9573, g26746	g1369, g15390	mf_6318, mf_10005	g3	g2042	g2042	g2042	g10994	g10994	g2042	g2042	g2042	g2042	g2042	g10994	g10994, g21814	g10994
OG0003891	g12943, g9623	g9623, g12943	g9623, g12943	g27772	mf_15069, mf_8964	g7310	g3049	g3049	g3049	g2323, g4067	g4067, g2323	g3049	g3049	g3049	g3049	g3049	g2323, g4067	g2323, g4067	g4067, g2323
OG0003892	g9624, g23562	g9624, g23562	g9624, g23562	g4539	mf_7410, mf_6657	g7714	g3048	g3048	g3048	g2322, g4068	g4068, g2322	g3048	g3048	g3048	g3048	g3048	g4068, g2322	g4068, g2322	g4068, g2322
OG0003893	g9710	g9710	g9710	g4633, g4525		g2339	g6715, g6296	g6715, g6296	g6296, g6715	g10288	g10288	g6296, g6715	g6296, g6715	g6296, g6715	g6296, g6715	g6715, g6296	g10288	g21539, g10288	g10288
OG0003894	g12454, g9739	g9739, g12454	g9739	g28521	mf_4527	g4683, g7613	g4138, g4136	g4136	g4138, g4136	g207	g207	g4136, g4138	g4138	g4138, g4136	g4138, g4136	g4136, g4138	g207	g207	g207
OG0003895	g9774, g16022	g9774, g16022	g9774, g16022	g16121, g4032	mf_12692	g5209	g12459	g12459	g12459	g2093, g4090	g2093, g4090	g12459	g12459	g12459	g12459	g12459	g4090, g2093	g2093, g4090	g4090, g2093
OG0003896	g25735, g9923	g9923	g9923, g25735	g12976			g1236, g1239	g1236, g1239	g1239, g1236	g8490	g8490	g1239, g1236	g1239, g1236	g1239, g1236	g1239, g1236	g1239, g1236	g8490	g3166, g8490	g8490
OG0003897	g9962	g9962	g9962	g11076, g15883	mf_3335	g13065	g22666, g702	g22666, g702	g702, g22666	g1665	g1665	g22666, g702	g22666, g702	g22666, g702	g702, g22666	g702, g22666	g1665	g1665	g1665
OG0003898	g29902, g9982	g9982, g29902	g29902, g9982	g3279, g19015	mf_4530	g12129	g12594	g12594	g12594	g17489, g13762	g13762, g17489	g12594	g12594	g12594	g12594	g12594	g13762, g17489	g17489, g13762	g17489, g13762
OG0003899	g10000, g26507	g10000, g26507	g10000, g26507	g1227, g12357	mf_12227	g4571	g17819	g17819	g17819	g10820, g11172	g10820, g11172	g17819	g17819	g17819	g17819	g17819	g11172, g10820	g10820, g11172	g11172, g10820
OG0003900	g10012	g10012	g10012	g29506, g6328	mf_11777		g7305, g3960	g3960, g7305	g7305, g3960	g652	g652	g7305, g3960	g3960, g7305	g3960, g7305	g3960, g7305	g3960, g7305	g652	g23454, g652	g652
OG0003901	g10021	g10021, g13814	g10021	g16390		g10515, g10529	g14355, g14354	g14354, g14355	g14354, g14355	g8926	g8926	g14355, g14354	g14354, g14355	g14355, g14354	g14355, g14354	g14354, g14355	g8926	g8926	g8926
OG0003902	g7754, g10022	g10022, g7754	g10022, g7754	g16174, g11391		g1789, g10601	g12895	g12895	g12895	g3479, g3478	g3479, g3478	g12895	g12895	g12895	g12895	g12895	g3479, g3478	g3478, g3479	g3478, g3479
OG0003903	g10068	g10068	g10068	g1553, g14008, g14006		g12749	g21391, g8296	g8296, g21391	g21391, g8296	g15800	g15800	g21391, g8296	g21391, g8296	g8296, g21391	g21391, g8296	g21391, g8296	g15800	g15800	g15800
OG0003904	g10307	g10307	g10307	g8095, g14501		g12654	g10056, g13012	g10056, g13012	g13012, g10056	g12481	g12481	g10056, g13012	g13012, g10056	g10056, g13012	g13012, g10056	g10056, g13012	g12481	g24045, g12481	g12481
OG0003905	g10650, g20629	g10650, g20629	g10650, g20629	g13546, g21982	mf_11160	g8817	g5569	g5569	g5569	g8365, g10430	g8365, g10430	g5569	g5569	g5569	g5569	g5569	g10430, g8365	g10430, g8365	g8365, g10430
OG0003906	g25124, g10663	g10663	g25124, g10663	g21887	mf_5408, mf_5777		g10378, g10390	g10378	g10378, g10390	g6098	g6098	g10378, g10390	g10390, g10378	g10390, g10378	g10390, g10378	g10390, g10378	g6098	g6098	g6098
OG0003907	g13485, g10805	g10805, g13485	g10805	g11885, g11886		g7881	g5376, g16903	g5376	g16903, g5376	g10179	g10179	g16903, g5376	g5376, g16903	g16903, g5376	g5376, g16903	g16903, g5376	g10179	g10179	g10179
OG0003908	g10857, g13818	g13818, g10857	g10857, g13818	g2610	mf_240	g6950	g22269	g22269	g22269	g15416, g1704	g1704, g15416	g22269	g22269	g22269	g22269	g22269	g15416, g1704	g1704, g20944, g15416	g1704, g15416
OG0003909	g11030, g10915	g11030, g10915	g10915, g11030		mf_4354		g15719, g18838	g15719, g18838	g18838, g15719	g2137	g2137	g18838, g15719	g15719, g18838	g15719, g18838	g15719, g18838	g15719, g18838	g2137	g2137	g2137
OG0003910	g11108	g11108	g11108	g21035, g22639	mf_6480	g11864	g17322, g13653	g13653, g17322	g17322, g13653	g11281	g11281	g13653, g17322	g17322, g13653	g17322, g13653	g13653	g17322, g13653	g11281	g25520, g11281	g11281
OG0003911	g11178	g11178	g11178	g16573	mf_3019, mf_2089	g10259	g7585, g10235	g7585, g10235	g7585, g10235	g14038	g14038	g10235, g7585	g10235, g7585	g10235, g7585	g7585, g10235	g10235, g7585	g14038	g14038	g14038
OG0003912	g20194, g26986, g11290	g11290, g26986	g11290, g26986	g18300, g6027		g12257	g21553	g21553	g21553	g2705, g2692	g2705, g2692	g21553	g21553	g21553	g21553	g21553	g2692, g2705	g2705, g2692	g2692, g2705
OG0003913	g22269, g17638, g11340	g11340, g22269, g17638	g22269, g11340, g17638	g12697, g14325	mf_828, mf_5686	g410, g11797	g2756	g2756	g2756	g13141	g13141	g2756	g2756	g2756	g2756	g2756	g13141	g13141	g13141
OG0003914	g11529, g11528	g11529, g11528	g11528, g11529	g24414, g7830, g10478	mf_5696		g15032	g15032	g15032	g14403, g6270	g6270, g14403	g15032	g15032	g15032	g15032	g15032	g14403, g6270	g6270, g14403	g6270, g14403
OG0003915	g11641, g22394	g22394	g18332, g22394, g11641	g19629		g12218	g7899, g7900	g7899, g7900	g7899, g7900	g6955	g6955	g7900, g7899	g7900	g7900, g7899	g7900, g7899	g7900, g7899	g6955	g6955	g6955
OG0003916	g17530, g11779	g11779, g17530	g17530, g11779	g14125, g786	mf_2879, mf_897, mf_13213, mf_15038	g11509	g2765	g2765	g2765	g4631	g4631	g2765	g2765	g2765	g2765	g2765	g4631	g21779, g4631, g21584	g4631
OG0003917	g11880	g11880	g11880	g7600		g7914	g21928	g21928	g21928	g2252, g2243, g15378	g15378, g2243, g2252	g21928	g21928	g21928	g21928	g21928	g2252, g2243, g15378	g2252, g2243, g15378	g2252, g15378, g2243
OG0003918	g12116, g12111	g12116	g12116		mf_11386, mf_7145	g7942	g13949, g18474	g18474, g13949	g18474, g13949	g6559	g6559	g18474, g13949	g13949, g18474	g18474, g13949	g13949, g18474	g18474, g13949	g6559	g6559	g6559
OG0003919	g12256, g14979	g12256, g14979	g14979, g12256	g25030, g2219	mf_7359	g10343	g5559	g5559	g5559	g10703, g18346	g18346, g10703	g5559	g5559	g5559	g5559	g5559	g10703, g18346	g10703, g18346	g18346, g10703
OG0003920	g30170, g12299	g12299, g30170	g12299, g30170	g5402, g1404, g6437	mf_652		g8182	g8182	g8182	g15624, g44	g44, g15624	g8182	g8182	g8182	g8182	g8182	g44, g15624	g44, g15624	g44, g15624
OG0003921	g12307, g26701	g26701, g12307	g12307, g26701	g3653	mf_2010	g12680, g42	g22246	g22246	g22246	g1196, g1197	g1196, g1197	g22246	g22246	g22246	g22246	g22246	g1197, g1196	g1197, g1196	g1196, g1197
OG0003922	g767, g12309	g767, g12309	g12309, g767	g27424, g21999	mf_12038	g10666	g23699	g23699	g23699	g8010, g8091	g8091, g8010	g23699	g23699	g23699	g23699	g23699	g8091, g8010	g8010, g8091	g8010, g8091
OG0003923	g12417, g12420	g12420	g12420	g19524, g19521	mf_13307	g3035	g14890, g13390	g14890, g13390	g14890, g13390	g12869	g12869	g14890, g13390	g14890	g14890, g13390	g14890, g13390	g14890, g13390	g12869	g12869	g12869
OG0003924	g21383, g12505, g15118	g15118, g21383	g21383, g15118	g3451	mf_9913	g6880	g978	g978	g978	g12016, g18173	g12016, g18173	g978	g978	g978	g978	g978	g18173, g12016	g12016, g18173	g12016, g18173
OG0003925	g16375, g12674	g12674, g16375	g16375		mf_12343	g13698	g7043, g14763	g7043, g14763	g7043, g14763	g2722	g2722	g7043, g14763	g14763, g7043	g14763, g7043	g14763	g14763, g7043	g2722	g21654, g2722	g2722
OG0003926	g12738, g16025	g16025, g12738	g16025, g12738	g9883	mf_1116	g10958, g10898	g12366	g12366	g12366	g13736, g17942	g17942, g13736	g12366	g12366	g12366	g12366	g12366	g13736, g17942	g13736, g17942	g13736, g17942
OG0003927	g12777	g12777	g12777	g15597, g28653, g18045		g10385	g3751, g22024	g22024, g3751	g22024, g3751	g5171	g5171	g22024, g3751	g3751, g22024	g22024, g3751	g3751, g22024	g3751, g22024	g5171	g5171	g5171
OG0003928	g12896, g12897	g12897, g12896	g12897, g12896	g1247, g16382	mf_317	g10846	g9897	g9897	g9897	g1222, g9135	g9135, g1222	g9897	g9897	g9897	g9897	g9897	g9135, g1222	g1222, g9135	g1222, g9135
OG0003929	g13054	g13054	g13054	g20700	mf_10678	g3384	g4928, g4949	g4928, g4949	g4928, g4949	g3349	g3349	g4949, g4928	g4949, g4928	g4928, g4949	g4928, g4949	g4949, g4928	g3349	g3349, g21104	g3349
OG0003930	g13231, g15688	g13231, g15688	g13231, g15688	g26663, g13874	mf_6876	g8521	g4051	g4051	g4051	g9434, g8246	g9434, g8246	g4051	g4051	g4051	g4051	g4051	g8246, g9434	g9434, g8246	g9434, g8246
OG0003931	g13239	g13239	g13239	g12542, g4107	mf_2397		g12023, g7801	g7801, g12023	g12023, g7801	g2825	g2825	g7801, g12023	g7801, g12023	g12023, g7801	g7801, g12023	g7801, g12023	g2825	g2825, g23342	g2825
