	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0003606	g12652, g15035, g15036, g3856	g3856, g15036, g12652	g15035, g3856, g12652, g15036	g25905	mf_59				g13782	g2935	g2935				g13782		g2935	g2935	g2935
OG0003607	g3874, g4957	g4957	g4957	g22472, g9140		g8177	g8885	g8885	g8885	g898	g898	g8885	g8885	g8885	g8885	g8885	g898	g898	g898
OG0003608	g3943	g3943	g3943				g6617, g7432	g6617, g7432	g7432, g6617			g7432, g6617	g6617, g7432	g6617, g7432	g6617, g7432	g6617, g7432		g3290	
OG0003609	g3947, g16027	g3947, g16027	g16027, g3947	g25136			g261	g261	g261	g483	g483	g261	g261	g261	g261	g261	g483	g483	g483
OG0003610	g4026, g10560	g4026, g10560	g10560, g4026				g6798	g6798	g6798	g6211	g6211	g6798	g6798	g6798	g6798	g6798	g6211	g23102, g6211	g6211
OG0003611	g14307, g4088	g4088	g14307, g4088		mf_11526	g2360	g18684	g18684	g18684	g5390	g5390	g18684	g18684	g18684	g18684	g18684	g5390	g5390	g5390
OG0003612	g4161	g4161	g4161	g16859		g1302, g13329	g17456	g3844, g17456	g17456	g5996	g5996	g17456	g17456	g17456	g17456	g17456	g5996	g5996	g5996
OG0003613	g4177	g4177	g4177	g1205			g20187, g8279	g8279	g20187, g8279			g8279, g20187	g20187, g8279	g20187, g8279	g20187, g8279	g8279, g20187		g24984	
OG0003614	g4221, g18246	g18246		g14719			g2391, g8804	g8804, g2391	g2391, g8804			g8804, g2391	g2391, g8804	g2391, g8804	g8804, g2391	g2391, g8804			
OG0003615	g21148, g4268, g4276	g21148, g4276	g4276, g21148		mf_13361		g15562	g15562	g15562	g14301	g14301	g15562		g15562	g15562	g15562	g14301	g14301	g14301
OG0003616	g4319	g4319	g4319	g6077, g21784			g4660, g14318	g4660	g14318, g4660			g14318, g4660	g4660, g14318	g14318, g4660	g14318, g4660	g14318, g4660			
OG0003617	g4356	g4356	g4356	g4722, g4735	mf_8336, mf_3357		g4775	g4775	g4775	g7185	g7185	g4775	g4775	g4775	g4775	g4775	g7185	g7185	g7185
OG0003618	g7403, g4359	g7403	g7403, g4359	g8046		g5100	g8208	g8208	g8208	g4961	g4961	g8208	g8208	g8208	g8208	g8208	g4961	g4961	g4961
OG0003619	g21505, g4456	g4456	g21505, g4456	g17680, g12513	mf_9793	g2417, g6465				g10342, g6369	g6369, g10342						g6369, g10342	g10342, g6369	g6369, g10342
OG0003620	g25414, g4525	g4525	g4525, g25414	g28794	mf_14800		g5719	g5719	g5719	g10366	g10366	g5719	g5719	g5719	g5719	g5719	g10366	g10366	g10366
OG0003621	g4536, g4535	g4536		g7713, g23034, g19875		g5439			g2250	g17481, g10639	g17481, g10639	g2250	g2250				g17481, g10639	g17481, g10639	g10639, g17481
OG0003622	g4568	g4568	g4568	g5950	mf_5427	g621	g18342	g18342	g18342	g8853	g8853	g18342	g18342	g18342	g18342	g18342	g8853	g3626, g8853	g8853
OG0003623	g4633	g4633	g4633		mf_2528		g14769, g2935	g14769, g2935	g2935, g14769			g14769, g2935	g14769, g2935	g14769, g2935	g2935, g14769	g2935, g14769			
OG0003624	g4694, g6117	g4694, g6117	g6117, g4694	g1730, g3367, g12089	mf_71	g12419	g5005	g5005	g5005			g5005	g5005	g5005	g5005	g5005		g22622	
OG0003625	g4737, g6169, g10484	g10484, g6169	g10484, g4737, g6169	g3172	mf_1567	g13496	g14727	g14727	g14727			g14727	g14727	g14727	g14727	g14727		g25100	
OG0003626	g16223, g16747, g4773	g16223, g16747	g16747, g16223	g2034, g16149, g14843						g6400, g16455	g16455, g6400						g6400, g16455	g6400, g16455	g16455, g6400
OG0003627	g4776, g11329	g4776, g11329	g11329	g30220		g4740	g22826	g22826	g22826	g8165	g8165	g22826	g22826	g22826	g22826	g22826	g8165	g8165	g8165
OG0003628	g4793	g4793	g4793	g16936, g2909	mf_1001		g608	g608	g608	g18072	g18072	g608	g608	g608	g608	g608	g18072	g24044, g18072	g18072
OG0003629	g4870	g4870	g4870	g20346, g25866, g18438		g11070	g2697	g2697	g2697	g13542	g13542	g2697	g2697	g2697	g2697	g2697	g13542	g13542	g13542
OG0003630	g5004	g5004	g5004	g15416, g22681		g12736	g23848	g23848	g23848	g16708	g16708	g23848	g23848	g23848	g23848	g23848	g16708	g24605, g16708	g16708
OG0003631	g5102, g13635	g13635, g5102	g13635	g10707		g12444	g3111	g3111	g3111	g5163	g5163	g3111	g3111	g3111	g3111	g3111	g5163	g5163	g5163
OG0003632	g24974, g19296, g5314	g5314	g5314, g24974			g3760	g332	g332	g332	g7134	g7134	g332	g332	g332	g332	g332	g7134	g7134	g7134
OG0003633	g20272, g5342	g5342	g5342	g13543	mf_3932	g10559	g12241	g12241	g12241	g3641	g3641	g12241	g12241	g12241	g12241	g12241	g3641	g3641	g3641
OG0003634	g5496, g18335	g18335, g5496	g5496, g18335	g19683, g4782, g20045		g8027				g11053, g12551	g12551, g11053						g12551, g11053	g11053, g12551	g12551, g11053
OG0003635	g5532	g5532	g5532	g1912		g7254	g6482	g6482	g6482	g10108	g10108	g6482	g6482	g6482	g6482	g8717, g6482	g10108	g22387, g10108	g10108
OG0003636	g5607	g5607	g5607	g22233	mf_1298	g9901	g10751	g10751	g10751	g16246	g16246	g10751	g10751	g10751	g10751	g10751	g16246	g22345, g16246	g16246
OG0003637	g9986, g5617	g5617	g9986, g5617	g16565			g17020	g17020	g17020	g17456	g17456	g17020	g17020	g17020	g17020	g17020	g17456	g283, g17456	g17456
OG0003638	g5706	g5706	g5706	g20280, g4079	mf_14485	g6170	g8039	g8039	g8039	g12011	g12011	g8039	g8039	g8039	g8039	g8039	g12011	g12011	g12011
OG0003639	g5770	g5770	g5770	g9176			g2846	g2846	g2846	g15786, g7845	g15786, g7845		g2846	g2846	g2846	g2846	g15786, g7845	g7845, g15786	g15786
OG0003640	g5789	g5789				g5645	g4640, g22036	g4640	g4640	g8425	g8425	g4640	g22036, g4640	g4640, g22036	g4640	g4640, g22036	g8425	g8425	g8425
OG0003641	g5797	g5797		g78, g10807, g12251	mf_1610	g13292	g15878	g15878	g15878	g9835	g9835	g15878	g15878	g15878	g15878	g15878	g9835	g9835	g9835
OG0003642	g5849	g5849	g5849	g14436			g7637, g3565	g3565, g7637	g7637, g3565			g7637, g3565	g3565, g7637	g3565, g7637	g7637, g3565	g7637, g3565			
OG0003643	g6129, g24574	g24574, g6129	g6129		mf_8399	g1530	g24261	g24261	g24261	g19047	g19047	g24261	g24261	g24261	g24261	g24261	g19047	g19047	g19047
OG0003644	g6188	g6188	g6188	g11732, g4340		g6995, g6994	g7078	g7078	g7078	g1256	g1256	g7078	g7078	g7078	g7078	g7078	g1256	g1256	g1256
OG0003645	g6242, g6245	g6245	g6245	g10494	mf_14767	g6224	g8998	g8998	g8998	g18968	g18968	g8998	g8998	g8998	g8998	g8998	g18968	g18968	g18968
OG0003646	g6257, g9031	g9031	g6257, g9031	g972		g8478	g22033	g22033	g22033	g15277	g15277	g22033	g22033	g22033	g22033	g22033	g15277	g15277	g15277
OG0003647	g6349	g6349	g6349	g15112, g6230, g16358		g13904	g4420	g4420	g4420	g12626	g12626	g4420	g4420	g4420	g4420	g4420	g12626	g12626	g12626
OG0003648	g6589	g6589	g6589	g24384, g29441	mf_6942	g5830	g9668	g9668	g9668	g13059	g13059	g9668	g9668	g9668	g9668	g9668	g13059	g13059	g13059
OG0003649	g6621	g6621	g6621	g18670, g25324			g1774	g1774	g1774	g4356	g4356	g1774	g1774	g1757, g1774	g1774	g1774, g1757	g4356	g4356	g4356
OG0003650	g6655	g6655	g6655	g24261	mf_12302, mf_14228	g3738	g8470	g8470	g8470	g1688	g1688	g8470	g8470	g8470	g8470	g8470	g1688	g1688	g1688
OG0003651	g6822	g6822	g6822	g20029, g29667	mf_12159		g3820	g3820	g3820	g17597	g17597	g3820	g3820	g3820	g3820	g3820	g17597	g17597, g22226	g17597
OG0003652	g6829	g6829	g6829		mf_1393		g6031, g5773	g6031, g5773	g6031, g5773			g5773, g6031	g6031, g5773	g6031, g5773	g6031, g5773	g5773, g6031			
OG0003653	g20319, g7095	g7095, g20319	g7095, g20319	g11957, g18352	mf_5346	g12020				g11545, g5246	g11545, g5246						g5246, g11545	g5246, g11545	g11545, g5246
OG0003654	g7429	g7429	g7429	g16628	mf_11250	g8720	g4366	g4366	g4366	g10517	g10517	g4366	g4366	g4366	g4366	g4366	g10517	g21222, g10517	g10517
OG0003655	g23950, g7448	g7448, g23950	g23950, g7448	g3946	mf_8197, mf_6597	g9621				g7438, g161	g161, g7438						g161, g7438	g161, g7438	g7438, g161
OG0003656	g12082, g7456, g12626	g12626, g7456	g7456, g12626	g14639		g5855				g16780, g3127	g3127, g16780						g16780, g3127	g3127, g22455, g16780	g16780, g3127
OG0003657	g7506	g7506	g7506	g9244, g16584			g19645	g19645	g19645	g15685	g15685, g12845	g19645	g19645	g19645	g19645	g19645	g15685	g12845, g15685	g15685
OG0003658	g7775, g10843	g7775, g10843	g7775, g10843				g18233	g18233	g18233	g4023	g4023	g18233	g18233	g18233	g18233	g18233	g4023	g4023, g25309	g4023
OG0003659	g7798	g7798	g7798			g4102	g19178, g7820	g7820, g19178	g7820, g19178			g7820, g19178	g19178, g7820	g7820, g19178	g7820, g19178	g19178, g7820			
OG0003660	g7857, g17993	g17993, g7857	g17993, g7857	g21323, g9545	mf_8816	g5958, g3898	g13114	g13114	g13114			g13114	g13114	g13114	g13114	g13114		g21578	
OG0003661	g7866, g19026	g7866, g19026	g7866, g19026	g15366			g5941	g5941	g5941	g16294	g16294	g5941	g5941	g5941	g5941	g5941	g16294	g16294	g16294
OG0003662	g14002, g7898	g14002, g7898		g8497						g2220, g18063, g5697	g18063, g5697, g2220						g18063, g2220, g5697	g5697, g2220, g18063	g2220, g18063, g5697
OG0003663	g7962	g7962	g7962	g21298	mf_793, mf_3260	g10648	g17408	g17408	g17408	g13098	g13098	g17408	g17408	g17408	g17408	g17408	g13098	g13098	g13098
OG0003664	g8017	g8017	g8017	g25472		g1357	g12466	g12466	g12466	g12761	g12761	g12466	g12466	g12466	g12466	g12466, g11787	g12761	g12761, g3490	g12761
OG0003665	g8048, g8046	g8048, g8046	g8048, g8046	g19864, g20524		g9869, g12877				g6383, g10908	g10908, g6383						g10908, g6383	g10908, g6383	g6383, g10908
OG0003666	g8210	g8210	g8210	g1627	mf_8286, mf_996	g6023	g7342	g7342	g7342	g3841	g3841	g7342	g7342	g7342	g7342	g7342	g3841	g3841	g3841
OG0003667	g8241	g8241	g8241	g8234, g22525		g3325	g11580	g11580	g11580	g15280	g15280	g11580	g11580	g19940, g11580	g11580	g11580	g15280	g15280	g15280
OG0003668	g16226, g8425	g8425, g16226	g8425, g16226	g26711			g19003	g19003	g19003	g11376	g11376	g19003	g19003	g19003	g19003	g19003	g11376	g11376	g11376
OG0003669	g8443	g2456, g8443	g8443, g2456	g14645	mf_2778	g5051	g5525	g5525	g5525	g18248	g18248	g5525	g5525	g5525	g5525	g5525	g18248	g18248	
OG0003670	g8497	g8497	g8497	g26917		g13581	g22741	g22741	g22741	g6665	g6665	g22741	g22741	g22741	g22741	g22741	g6665	g6665, g22069, g24297	g6665
OG0003671	g8573	g8573		g12560, g7639, g20467	mf_2548, mf_8373		g11287	g11287	g11287	g3918	g3918	g11287	g11287	g11287	g11287	g11287	g3918	g3918	g3918
OG0003672	g8584	g8584	g8584	g28661	mf_12774	g11171	g5716	g5716	g5716	g9071	g9071	g5716	g5716	g5716	g5716	g5716	g9071	g9071, g22724	g9071
OG0003673	g8639	g8639	g8639			g998	g1951, g3205	g3205, g1951	g3205, g1951			g3205, g1951	g1951, g3205	g3205, g1951	g1951, g3205	g1951, g3205			
OG0003674	g8737	g8737	g8737	g2911		g14129	g496	g496	g496	g15387, g4311	g4311	g496	g496	g496	g496	g496	g4311	g15387, g4311	g4311
OG0003675	g19277, g8811	g19277	g19277	g29942	mf_8342	g4539	g4961	g4961	g4961	g11088	g11088	g4961	g4961	g4961	g4961	g4961	g11088	g11088	g11088
OG0003676	g25179, g8845	g8845, g25179	g8845, g25179	g10115, g4668	mf_9754	g2090				g12024, g456	g456, g12024						g456, g12024	g456, g12024	g456, g12024
OG0003677	g17599, g8852	g8852, g17599	g17599, g8852	g5216, g12021		g9475, g8269				g9143, g9314	g9314, g9143						g9143, g9314	g9143, g9314	g9314, g9143
OG0003678	g8905	g8905	g8905	g10055, g3090, g3089		g7876	g12217	g12217	g12217	g8117	g8117	g12217	g12217	g12217	g12217	g12217	g8117	g8117	g8117
OG0003679	g9089, g20677, g8910	g9089, g8910, g20677	g20677, g9089, g8910	g27138	mf_9569	g10246	g3633	g3633	g3633			g3633	g3633	g3633	g3633	g3633			
OG0003680	g9048	g9048	g9048	g21977, g12989			g8890, g7679	g8890, g7679	g8890, g7679			g8890	g8890, g7679	g7679, g8890	g7679, g8890	g7679, g8890			
OG0003681	g9165	g9165	g9165	g28372		g10882, g4688	g16664	g16664	g16664	g1872	g1872	g16664	g16664	g16664	g16664	g16664	g1872	g1872, g25157	g1872
OG0003682	g13230, g9277	g9277, g13230	g9277, g13230		mf_1446		g9723	g9723	g9723	g173	g173	g9723	g9723	g9723	g9723	g9723	g173	g173	g173
OG0003683	g25726, g9328	g25726, g9328	g9328, g25726	g7834	mf_154, mf_6400	g11666				g9337, g13475	g9337, g13475						g9337, g13475	g13475, g9337	g9337, g13475
OG0003684	g9424	g9424	g9424	g6626			g21404, g22706	g21404, g22706	g21404, g22706			g22706, g21404	g22706, g21404	g22706, g21404	g21404, g22706	g22706, g21404			
OG0003685	g9653	g9653	g9653	g10851, g26122		g10115				g12440, g6038, g12919	g12440, g12919						g6038, g12919, g12440	g12919, g12440, g6038	g12440, g6038, g12919
OG0003686	g9668	g9668	g9668	g18113, g8132	mf_13540		g21578	g21578	g21578	g10968	g10968	g21578	g21578	g21578	g21578	g21578	g10968	g10968, g21384	g10968
OG0003687	g20843, g9756	g20843	g20843				g508, g4400	g4400, g508	g508, g4400			g508, g4400	g4400, g508	g508, g4400	g4400, g508	g508, g4400			
OG0003688	g9870, g9872	g9870, g9872	g9872, g9870		mf_13905		g13101	g13101	g13101	g2106	g2106	g13101	g13101	g13101	g13101	g13101	g2106	g2106	g2106
OG0003689	g862, g9883	g9883, g862	g9883	g7785	mf_13428		g18338	g18338	g18338	g19292	g19292	g18338	g18338	g18338	g18338	g18338	g19292	g19292	g19292
OG0003690	g9924	g9924, g9926	g9924, g9926	g7988		g5771	g14540	g14540	g14540	g14636	g14636	g14540	g14540	g14540	g14540	g14540	g14636	g14636	g14636
OG0003691	g10098	g10098	g10098	g12867, g22461						g6535, g6534, g10	g6535, g10, g6534						g10, g6534, g6535	g10, g6534, g6535	g6534, g6535, g10
OG0003692	g26031, g10120	g11534, g10120, g26031	g10120	g29700			g5533	g5533	g5533	g7127	g7127	g5533	g5533	g5533	g5533	g5533	g7127	g7127	g7127
OG0003693	g10330	g10330	g10330	g11409, g15057, g17599		g4609	g7693	g7693	g7693	g8904	g8904	g7693	g7693	g7693	g7693	g7693	g8904	g8904	g8904
OG0003694	g10332	g10332	g10332	g7756, g23713	mf_1700, mf_13931		g16400	g16400	g16400	g8907	g8907	g16400	g16400	g16400	g16400	g16400	g8907	g8907	g8907
OG0003695	g2054, g10432, g14086	g14086, g10432	g10432, g14086	g10553			g4092	g4092	g4092	g833		g4092	g4092	g4092	g4092	g4092	g833	g833	g833
OG0003696	g10506	g10506	g10506	g1067, g18940	mf_7588	g9515	g6229	g6229	g6229	g11511	g11511	g6229	g6229	g6229	g6229	g6229	g11511	g11511	g11511
OG0003697	g10629	g10629	g10629				g12615	g12615	g12615	g6736, g8406	g8406, g6736		g12615		g12615	g12615	g8406, g6736	g6736, g8406, g1798	g8406, g6736
OG0003698	g10771, g12288	g10771, g12288	g12288, g10771				g12842	g12842	g12842	g14869	g14869	g12842	g12842	g12842	g12842	g12842	g14869	g23076, g14869	g14869
OG0003699	g17976, g10960	g17976, g10960	g17976, g10960	g30277		g9521	g10701	g10701		g1762	g1762	g10701	g10701	g10701	g10701	g10701	g1762	g1762	g1762
OG0003700	g11129	g11129	g11129	g12372	mf_14946		g18263	g18263	g18263	g15462	g15462	g18263	g18263	g18263	g18263	g20877, g18263	g15462	g15462, g17993	g15462
OG0003701	g11134	g11134	g11134	g9330, g5518	mf_6003	g13138	g3776	g3776	g3776	g9866	g9866	g3776	g3776	g3776	g3776	g3776	g9866	g9866	g9866
OG0003702	g15446, g11135	g11135, g15446	g11135, g15446			g4819	g3778	g3778	g3778	g9865	g9865	g3778	g3778	g3778	g3778	g3778	g9865	g9865	g9865
OG0003703	g19602, g11267	g19602	g19602	g5778, g4375		g14149	g12874	g12874	g12874	g9592	g9592	g12874	g12874	g12874	g12874	g12874	g9592	g9592	g9592
OG0003704	g11303	g11303	g11303	g13045	mf_2897, mf_14036	g9879	g23554	g23554	g23554	g11978	g11978	g23554	g23554	g23554	g23554	g23554	g11978	g11978	g11978
OG0003705	g11420	g11420, g8263	g11420	g5175	mf_14848					g10748, g5708, g5707	g10748, g5708, g5707						g5708, g10748, g5707	g5707, g5708	g5708, g5707, g10748
OG0003706	g11434	g11434	g11434	g30861, g13620, g13799	mf_9177		g21818	g21818	g21818	g6094	g6094	g21818	g21818	g21818	g21818	g21818	g6094	g6094	g6094
OG0003707	g11471					g10040	g3933	g3933	g3933	g13044, g10316	g13044, g10316	g3933	g3933	g3933	g3933	g3933	g10316, g13044	g13044, g10316	g10316, g13044
OG0003708	g11489, g13692	g11489, g13692	g11489		mf_6231, mf_8313		g6192	g6192	g6192	g9233	g9233	g6192	g6192	g6192	g6192	g6192	g9233	g9233	g9233
OG0003709	g11669	g11669	g11669	g25419, g6069, g14023			g15381	g15381	g15381	g9462	g9462	g15381	g15381	g15381	g15381	g15381	g9462	g20752, g9462	g9462
OG0003710	g11714, g8362	g11714	g8362, g11714	g7293		g7746	g16204	g16204	g16204	g7014	g7014	g16204	g16204	g16204	g16204	g16204	g7014	g7014	g7014
OG0003711	g15434, g11770	g15434, g11770	g11770	g20283	mf_837		g749	g749	g749	g14700	g14700	g749	g749	g749	g749	g749	g14700	g14700	g14700
OG0003712	g341, g11791, g11917	g341, g11791	g11791, g341	g18231, g16186, g12230		g438	g165	g165	g165			g165	g165	g165	g165	g165		g24834	
OG0003713	g11824	g11824	g11824	g19115, g13312	mf_13461	g12709	g7334	g7334	g7334	g7235	g7235	g7334	g7334	g7334	g7334	g7334	g7235	g7235	g7235
OG0003714	g11960	g11960	g11960	g25695, g17640	mf_6423	g11548	g16321	g16321	g16321	g4741	g4741	g16321	g16321	g16321	g16321	g16321	g4741	g4741	g4741
OG0003715	g11995, g26721	g26721, g11995	g26721	g3038	mf_13581		g9774	g9774	g9774	g12605	g12605	g9774	g9774	g9774	g9774	g9774	g12605	g12605	g12605
OG0003716	g12003	g12003			mf_11254, mf_7193, mf_5856, mf_8950	g709	g29	g29	g29	g10770	g10770	g29	g29	g29	g29	g29	g10770	g22130	g10770
OG0003717	g12043	g12043	g12043	g2184			g13174, g10275	g13174, g10275	g13174, g10275			g10275, g13174	g10275, g13174	g13174, g10275	g10275, g13174	g13174, g10275			
OG0003718	g12116, g12111	g12116	g12116		mf_11386, mf_7145	g7942	g13949	g13949	g13949	g6559	g6559	g13949	g13949	g13949	g13949	g13949	g6559	g6559	g6559
OG0003719	g12228	g12228		g3863	mf_4322		g11598, g2941	g11598, g2941	g2941, g11598			g11598, g2941	g2941, g11598	g11598, g2941	g11598, g2941	g11598, g2941			
OG0003720	g16162, g12281	g12281	g12281, g14174	g705	mf_385		g16197	g16197	g16197	g12402	g12402	g16197	g16197	g16197	g16197	g16197	g12402	g12402	g12402
OG0003721	g12309	g12309	g12309	g27424, g21999	mf_12038	g10666	g23699	g23699	g23699	g8010	g8010	g23699	g23699	g23699	g23699	g23699	g8010	g8010	g8010
OG0003722	g12510	g12510	g12510	g20542			g19484, g18104	g19484, g18104	g19484, g18104			g18104, g19484	g18104, g19484	g18104, g19484	g19484, g18104	g18104, g19484			
OG0003723	g12546	g12546	g12546	g1510, g15325	mf_2425	g13301	g15711	g15711	g15711	g4423	g4423	g15711	g15711	g15711	g15711	g15711	g4423	g4423	g4423
OG0003724	g12559, g15630	g12559, g15630	g15630			g1796	g1709	g1709	g1709	g8487	g8487	g1709	g1709	g1709	g1709	g1709	g8487	g8487	g8487, g9701
OG0003725	g12580, g21281, g25693	g21281, g25693	g25693, g12580	g988				g17060		g18519, g10275	g10275, g18519						g10275, g18519	g18519, g10275, g21995	g18519, g10275
OG0003726	g12683	g12683	g12683	g21572, g5156, g30314	mf_9398		g14745	g14745	g14745	g17635	g17635	g14745	g14745	g14745	g14745	g14745	g17635	g17635	g17635
OG0003727	g12699	g12699		g26225, g29866	mf_11402, mf_6233	g9552	g4508	g4508	g4508	g4667	g4667	g4508	g4508	g4508	g4508	g4508	g4667	g4667	g4667
OG0003728	g13175, g12705	g13175					g4330	g4330	g4330, g15584	g3643	g3643	g4330	g15584, g4330	g15584, g4330	g4330, g15584	g4330	g3643	g3643	g3643
OG0003729	g12777	g12777	g12777	g28653, g15597, g18045		g10385	g22024	g22024	g22024	g5171	g5171	g22024	g22024	g22024	g22024	g22024	g5171	g5171	g5171
OG0003730	g12979	g12979	g12979	g20567, g20378	mf_8792		g5728	g5728	g5728	g6320	g6320	g5728	g5728	g5728	g5728	g5728	g6320	g6320, g20420	g6320
OG0003731	g13441		g13441	g16472, g8865, g16990	mf_9823	g1500	g3254	g3254	g3254	g7173	g7173	g3254	g3254	g3254	g3254	g3254	g7173	g7173	g7173
OG0003732	g13555, g15961	g13555	g13555	g24728, g2578		g10809	g5734	g5734	g5734	g6666	g6666	g5734	g5734	g5734	g5734	g5734	g6666	g6666	g6666
OG0003733	g13761	g13761		g8801, g5933, g16365	mf_14648	g10966	g22731	g22731	g22731	g7430	g7430	g22731	g22731	g22731	g22731	g22731	g7430	g7430	g7430
OG0003734	g25863, g13842	g25863	g25863	g6474, g12063, g1999			g4252	g4252	g4252	g16173	g16173	g4252	g4252	g4252	g4252	g4252	g16173	g16173	g16173
OG0003735	g13866	g13866	g13866	g8412	mf_13525, mf_14153	g6229	g9687	g9687	g9687	g11816	g11816	g9687	g9687	g9687	g9687	g9687	g11816	g11816	g11816
OG0003736	g13877	g13877	g13877		mf_13845		g9262, g18315	g9262, g18315	g9262, g18315			g18315, g9262	g18315, g9262	g18315, g9262	g9262, g18315	g9262, g18315			
OG0003737	g14010, g14011	g14011	g14011	g14311, g2978		g3822	g12375	g12375	g12375	g7761	g7761	g12375	g12375	g12375	g12375	g12375	g7761	g7761	g7761
OG0003738	g14121, g14118	g14118	g2874	g9510, g22693	mf_9309	g14269	g13746	g13746	g13746	g1427	g1427	g13746		g13746	g13746	g13746	g1427	g1427	g1427
OG0003739	g14147	g14147	g14147	g16787, g25024		g2853	g8138	g8138	g8138	g8689	g8689	g8138	g8138	g8138	g8138	g8138	g8689	g21442, g8689	g8689
OG0003740	g14159, g24460	g14159	g14159	g11623	mf_14352	g9410	g3834	g3834	g3834	g15845	g15845	g3834	g3834	g3834	g3834	g3834	g15845	g15845	g15845
OG0003741	g14200	g14200	g14200	g1081, g22170, g20507	mf_1321		g9798	g9798	g9798	g12531	g12531	g9798	g9798	g9798	g9798	g9798	g12531	g12531	g12531
OG0003742	g18199, g14825	g18199, g14825	g18199, g14825		mf_220		g8533	g8533	g8533	g8965	g8965	g8533	g8533	g8533	g8533	g8533	g8965	g8965	g8965
OG0003743	g14956	g14956	g14956	g925, g3066	mf_13539	g11215	g5621	g5621	g5621	g19621	g19621	g5621	g5621	g5621	g5621	g5621	g19621	g19621	g19621
OG0003744	g15057	g15057	g15057	g7685, g26149	mf_11618	g13601	g7588	g7588	g7588	g1453	g1453	g7588	g7588	g7588	g7588	g7588	g1453	g1453	g1453
OG0003745	g18120, g15241	g18120, g15241	g15241, g18120	g11113			g13589	g13589	g13589	g1070	g1070	g13589	g13589	g13589	g13589	g13589	g1070	g1070	g1070
OG0003746	g4962, g15256	g4962, g15256	g4962, g15256	g12971		g226	g7287	g7287	g7287	g13241	g13241		g7287	g7287	g7287	g7287	g13241	g13241	g13241
OG0003747	g17568, g15310	g15310, g17568	g17568		mf_6795, mf_7259		g8893	g8893	g8893	g15362	g15362	g8893	g8893	g8893	g8893	g8893	g15362	g15362	g15362
OG0003748	g15406	g15406	g15406	g5875, g17482		g4076	g22554	g22554	g22554	g5541	g5541	g22554	g22554	g22554	g22554	g22554	g5541	g22082, g5541	g5541
OG0003749	g15493, g15491	g15493	g15493	g3786		g3380	g16774	g16774	g16774	g1052	g1052	g16774	g16774	g16774	g16774	g16774	g1052	g1052, g22713	g1052
OG0003750	g15510	g15510	g15510	g4552, g18710	mf_743, mf_5189		g11058	g11058	g11058	g15740	g15740	g11058	g11058	g11058	g11058	g11058	g15740	g15740	g15740
