	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0000553	g29742, g16077, g5442, g9101, g21722	g9101, g29742, g21722, g5442, g16077	g29742, g9101, g21722, g16077, g5442	g27301, g29092, g28192	mf_12403, mf_1904	g4991	g12343, g12344	g12344, g12343	g12344, g12343	g13682, g2175	g13682, g2175	g12344, g12343	g12343, g12344	g12343, g12344	g12344, g12343	g12343, g12344	g13682, g2175	g2175, g13682	g2175, g13682
OG0000554	g20258, g29997, g5523, g18446, g22198, g22713, g21562, g18447	g18446, g5523, g9809, g18447, g22713, g20258, g22198, g29997	g29997, g22198, g22713, g22278, g18447, g18446, g5523	g3154, g15634	mf_8499, mf_8294, mf_13100, mf_3091	g843	g12999	g12999	g12999	g9433, g16101	g16101, g9433		g12999	g12999	g12999	g12999	g9433, g16101	g16101, g9433	g9433, g16101
OG0000555	g29219, g5659, g11518	g5659	g11518, g5659	g3414, g3415, g3416, g6340, g6339	mf_4038	g6557, g9457, g3214	g8118, g8113, g8112	g8112, g8118, g8113	g8112, g8118, g8113	g447, g3943	g3943, g447	g8118, g8113, g8112	g8112, g8118, g8113	g8112, g8113, g8118	g8118	g8118, g8113, g8112	g3943, g447	g3943, g447	g447, g3943
OG0000556	g6191	g6191	g6191, g17941	g13840, g14334	mf_10683, mf_13448	g4542	g1914	g1914	g1914	g7392, g11008, g16314, g16312, g7393, g15183	g7392, g7393, g11008, g15183, g16314, g16312	g1914	g1914	g1914	g1914	g1914	g11008, g16312, g16314, g7393, g15183, g7392	g11008, g15183, g16314, g16312, g7392, g7393	g16312, g16314, g11008, g15183, g7393, g7392
OG0000557	g20028, g25631, g11446, g6251	g11446, g25631, g6251, g20028	g25631, g11446, g20028, g6251	g11024, g30064, g23817	mf_11330	g8664	g14031, g298	g14031	g14031, g298	g5624, g9216, g7032	g7032, g9216, g5624	g14031, g298	g14031, g298	g14031, g298	g14031, g298	g14031, g298	g5624, g9216, g7032	g9216, g5624, g7032	g5624, g7032, g9216
OG0000558	g5412, g13598, g6478, g17485	g5412, g6478, g13598	g6478, g13598, g5412	g10879	mf_11960, mf_5945	g12878, g12881, g4294	g18288, g7842	g18288, g7842	g7842, g18288	g10350, g12358, g19797	g10350, g19797, g12358	g7842, g18288	g18288, g7842	g7842, g18288	g18288, g7842	g7842, g18288	g10350, g19797, g12358	g19797, g12358, g10350	g10350, g12358, g19797
OG0000559	g28284, g14592, g6486, g18107	g18107, g28284, g6486, g14592	g28284, g14592, g6486, g18107	g13392, g18514	mf_3554	g11235	g10085, g746	g746, g10085	g10085, g746	g8495, g14349, g5674	g5674, g14349, g8495	g746, g10085	g10085, g746	g10085, g746	g10085, g746	g10085, g746	g5674, g8495, g14349	g14349, g8495, g5674	g8495, g5674, g14349
OG0000560	g6500, g12596	g12596, g6500	g6500, g12596		mf_13996, mf_11005, mf_4157	g2028	g8089, g15798	g15798, g8089	g8089, g15798	g8346, g6333, g4393, g1684	g6333, g8346, g4393, g1684	g8089, g15798	g15798, g8089	g15798, g8089	g8089, g15798	g15798, g8089	g6333, g4393, g8346, g1684	g6333, g21404, g8346, g1684, g4393	g6333, g4393, g1684, g8346
OG0000561	g7985, g7986, g17769, g17768, g6585	g17769, g7985, g6585, g7986, g17768	g6585, g7986, g7985, g17769, g17768	g2728, g4800, g4799, g2727	mf_12554, mf_2857	g1149, g1148	g2018, g2014	g2014, g2018	g2018, g2014	g18300	g18300	g2014, g2018	g2018, g2014	g2018, g2014	g2014, g2018	g2014, g2018	g18300	g18300, g25279, g23073, g20694	g18300
OG0000562	g23279, g6902, g9920	g9920, g6902, g23279	g23279, g6902, g9920	g23438, g13473, g21939		g4815	g11336, g4348, g4354	g11336, g4354, g4348	g4348, g11336, g4354	g11412, g16893	g16893, g11412	g11336, g4354, g4348	g4348, g4354, g11336	g4354, g4348, g11336	g4348, g11336, g4354	g11336, g4354, g4348	g16893, g11412	g11412, g16893	g11412, g16893
OG0000563	g17105, g10889, g7028, g16567, g24164	g16567, g17105, g24164, g10889	g17105, g16567, g24164, g7028, g10889	g17061, g30796, g20936	mf_729, mf_3637	g11737, g6211, g3047	g8205, g10128, g10127	g10128, g10127, g8205	g8205, g10128, g10127			g8205, g10128, g10127	g8205, g10128, g10127	g10127, g10128, g8205	g8205, g10127, g10128	g8205, g10127, g10128		g21955	
OG0000564	g23520, g20319, g7095	g7095, g23520, g20319	g20319, g23520, g7095	g11957, g5641, g18352, g17800	mf_5346, mf_5417	g12020	g24165, g12244	g24165, g12244	g24165, g12244	g5246, g11545, g5476	g5246, g11545, g5476	g12244, g24165	g24165, g12244	g24165, g12244	g24165, g12244	g24165, g12244	g5476, g5246, g11545	g5246, g11545, g5476	g5246, g11545, g5476
OG0000565	g7800, g10323, g7799, g23352	g7799, g7800, g10323	g7799, g7800, g10323	g5679, g21046, g8737, g21347, g13433	mf_1659, mf_7894		g19177, g7821	g7821, g19177	g19177, g7821	g1232, g6161, g6160	g1232, g6161, g6160	g19177, g7821	g7821	g7821, g19177	g7821, g19177	g19177, g7821	g6160, g6161, g1232	g6160, g6161, g1232	g1232, g6161, g6160
OG0000566	g16638, g25784, g8271	g8271, g16638, g25784	g16638, g25784, g8271	g1413, g9064, g2814	mf_9931, mf_10775, mf_6120	g9759	g16157, g5763	g16157, g5763	g5763, g16157	g11151, g9206, g11150	g9206, g11150, g11151	g16157, g5763	g16157, g5763	g5763, g16157	g5763, g16157	g16157, g5763	g11150, g11151, g9206	g11150, g11151, g9206	g11150, g9206, g11151
OG0000567	g8954, g8959	g8959, g8954	g8959, g8954	g12421, g21516, g30570	mf_8470, mf_2464	g10755, g6832	g600, g601, g6368	g600, g601, g6368	g601, g600, g6368	g3654, g3653	g3653, g3654	g600, g601, g6368	g601, g6368, g600	g601, g6368, g600	g601, g600, g6368	g6368, g601, g600	g3653, g3654	g3654, g3653	g3653, g3654
OG0000568	g12583, g25727, g9720	g9720, g25727, g12583	g9720, g12583, g25727	g3754	mf_10395	g11995	g1228, g583	g583, g1228	g1228, g583	g16155, g11954, g17504	g17504, g4132, g11954, g16155	g583, g1228	g583, g1228	g583, g1228	g1228, g583	g1228, g583	g17504, g11954, g4132, g16155	g11954, g4132, g17504, g16155	g4132, g11954, g16155, g17504
OG0000569	g10021, g20923, g10020	g10020, g10021, g13814	g10020, g10021	g16389, g16390	mf_11865	g10529, g10515	g14355, g14354, g14356	g14356, g14354, g14355	g14355, g14354, g14356	g8926, g8925	g8925, g8926	g14356, g14354, g14355	g14354, g14356, g14355	g14355, g14354, g14356	g14356, g14354, g14355	g14356, g14354, g14355	g8925, g8926	g8926, g8925	g8925, g8926
OG0000570	g10615, g26056, g26707	g26707, g26056	g26707, g26056, g10615	g10817, g3658, g16969	mf_10614	g12683, g11183	g22298, g10170, g17850	g22298, g17850, g10170	g22298, g10170, g17850	g12981, g1192	g12981, g1192	g10170, g17850, g22298	g10170, g17850	g10170, g22298, g17850	g17850, g22298, g10170	g17850, g10170, g22298	g12981, g1192	g12981, g1192	g1192, g12981
OG0000571	g10643, g18788	g10643, g10027	g18788, g10643, g10027	g31031	mf_4761, mf_3621, mf_12616, mf_4521	g10423, g12810	g7517, g12535	g12535, g7517	g12535, g7517	g9111, g12809, g12028	g12028, g12809, g9111	g7517, g12535	g7517, g12535	g7517, g12535	g12535, g7517	g12535, g7517	g9111, g12809, g12028	g22707, g22953, g12809, g12028, g9111	g12028, g9111, g12809
OG0000572	g10657, g13363, g15534, g17931	g13363, g17931, g15534, g10657	g17931, g10657, g13363, g15534	g29626, g5471	mf_6637	g781	g2804, g5287	g5287, g2804	g5287, g2804	g7409, g4103, g12200	g7409, g4103, g12200	g2804, g5287	g5287, g2804	g5287, g2804	g5287, g2804	g5287, g2804	g7409, g12200, g4103	g7409, g12200, g4103	g4103, g7409, g12200
OG0000573	g11255, g20042, g15215, g19632	g19632, g11255, g15215	g20042, g15215, g11255, g19632	g403, g394, g26025, g2649	mf_201	g1776, g8283, g8276	g13323, g432	g432, g13323	g432	g12909, g5640, g5372	g5372, g12909, g5640	g432, g13323	g432, g13323	g13323, g432	g432	g432, g13323	g5372, g12909, g5640	g5640, g12909	g12909, g5640, g5372
OG0000574	g24367, g11318, g11315	g11318, g24367	g24367, g11315, g11318	g18109, g4740, g4745	mf_4118, mf_5654	g13445	g19020, g2105, g19419	g19419, g19020	g19020, g19419, g2105	g15204, g2312	g15204, g2312	g19020, g19419, g2105	g19020, g2105, g19419	g19020, g2105, g19419	g2105, g19020, g19419	g2105, g19020, g19419	g15204, g2312	g2312, g15204	g15204, g2312
OG0000575	g24849, g15400, g13205, g5862	g5862, g13205, g24849, g15400	g13205, g5862, g24849	g13552, g14686, g23731	mf_9201	g12849	g7200, g253	g253, g7200	g7200, g253	g13939, g12703, g18687	g13939, g18687, g12703	g7200, g253	g7200, g253	g7200, g253	g253, g7200	g253, g7200	g12703, g13939, g18687	g18687, g13939, g12703	g18687, g13939, g12703
OG0000576	g15458, g14051	g14051	g14051, g15458	g29743, g18958, g1001, g25913, g23498	mf_8564, mf_14775	g9276	g16367, g16345, g16346	g16345, g16367, g16346	g16367, g16345, g16346	g11013, g7826	g11013, g7826	g16345, g16367, g16346	g16367, g16346, g16345	g16345, g16346, g16367	g16345, g16367, g16346	g16367, g16345, g16346	g11013, g7826	g7826, g11013	g11013, g7826
OG0000577	g26118, g23303, g14886	g26118, g12218, g23303, g14886	g14886, g12218, g23303, g26118	g11140	mf_14025, mf_215, mf_10489, mf_13462		g10154, g5094	g5094, g10154	g10154, g5094	g9401, g13448, g13443	g13443, g13448, g9401	g10154, g5094	g5094, g10154	g10154, g5094	g5094, g10154	g5094, g10154	g13448, g9401, g13443	g13448, g13443, g9401	g13448, g13443, g9401
OG0000578	g16351, g23835, g14931	g23835, g14931, g16351	g14931, g23835, g16351	g9662, g722, g719, g28231	mf_11325	g7759, g206	g6458, g21418	g21418, g6458	g6458, g21418	g14801, g8423, g5962	g14801, g8423, g5962	g21418, g6458	g21418, g6458	g21418, g6458	g21418, g6458	g21418, g6458	g5962, g14801, g8423	g8423, g14801, g5962	g8423, g14801, g5962
OG0000579	g15192, g20596	g15192, g20596	g20596, g15192	g6563	mf_2245	g2988, g6182	g9245, g3639	g9245, g3639	g9245, g3639	g20023, g1730, g2085, g1982	g20023, g2085, g1730, g1982	g3639, g9245	g9245, g3639	g9245, g3639	g9245, g3639	g3639, g9245	g2085, g1730, g20023, g1982	g1982, g2085, g20023, g24228, g1730	g1982, g1730, g2085, g20023
OG0000580	g19934, g19933, g15479, g15480	g19933, g15480, g15479, g19934	g19933, g19934, g15480, g15479	g18387	mf_4130	g13201	g15022, g15021	g15022, g15021	g15022, g15021	g18600, g17632, g13834	g17632, g13834, g18600	g15021, g15022	g15021, g15022	g15021, g15022	g15022, g15021	g15021, g15022	g13834, g18600, g17632	g18600, g24183, g17632, g13834	g18600, g17632, g13834
OG0000581	g21703, g22654, g17880, g15843, g17879	g17880, g17879, g22654, g15843	g17880, g17879, g22654	g30000, g28535, g4922	mf_806, mf_3858, mf_4631		g4013, g4012, g11786	g11786, g4013, g4012	g4012, g4013, g11786	g6707	g6707	g11786, g4013, g4012	g11786, g4013, g4012	g11786, g4012, g4013	g11786, g4013, g4012	g4012, g4013, g11786	g6707	g6707	g6707
OG0000582	g22581, g15984	g22581, g15984	g22581, g15984	g25965, g30763, g26097, g30592		g7267	g16286, g453	g453, g16286	g16286, g453	g17592, g14149, g11877, g13277	g14149, g13277, g11877, g17592	g16286, g453	g16286, g453	g453, g16286	g16286, g453	g453, g16286	g17592, g13277, g11877, g14149	g14149, g11877, g13277, g17592	g11877, g13277, g17592, g14149
OG0000583	g26368, g17189, g25230	g25230, g26368, g17189	g26368, g17189, g25230	g2312, g27352, g10622, g4758, g12488	mf_7251, mf_552, mf_2156, mf_2090, mf_12057, mf_2696, mf_2837	g2717, g13026				g15371, g5205, g17785, g18654	g17785, g15371, g18654, g5205						g15371, g5205, g18654, g17785	g25481, g18654, g25653, g22219, g22539, g17785, g15371, g5205	g5205, g15371, g18654, g17785
OG0000584	g17584, g30012, g8522	g30012, g8522, g17584	g8522, g17584, g30012	g12453, g5465	mf_11761	g1181	g14623, g23899, g4076	g14623, g4076, g23899	g4076, g14623, g23899	g15260, g3988	g3988, g15260	g14623, g4076, g23899	g23899, g14623, g4076	g4076, g23899, g14623	g14623, g4076, g23899	g14623, g23899, g4076	g3988, g15260	g15260, g3988	g15260, g3988
OG0000585	g30176, g23244, g23243, g23802, g20806	g20806, g23802, g30176, g23244, g23243	g23244, g23802, g20806, g23243, g30176	g10650, g25550, g4069, g14182		g9980	g11655, g2456	g11655, g2456	g2456, g11655	g11180, g10004	g11180, g10004	g2456, g11655	g2456, g11655	g11655, g2456	g11655, g2456	g2456, g11655	g10004, g11180	g21402, g10004, g11180	g10004, g11180
OG0000586	g21958	g21958	g21958	g8480	mf_4509, mf_3413, mf_5565	g8693	g18655, g4878, g4877	g4878, g4877, g18655	g18655, g4877, g4878	g16118, g5584, g4908	g5584, g4908, g16118	g18655, g4878, g4877	g4878, g4877, g18655	g4877, g4878, g18655	g18655, g4878, g4877	g4877, g4878, g18655	g4908, g5584, g16118	g4908, g5584, g16118	g4908, g16118, g5584
OG0000587	g8437, g22775, g27273, g27272	g8437, g27272, g27273, g22775	g8437, g27273, g27272		mf_10244, mf_12211, mf_12804	g3586, g2656	g18679, g4079	g4079, g18679	g18679, g4079	g15592, g15591, g12676	g12676, g15592, g15591	g4079, g18679	g18679, g4079	g4079, g18679	g18679, g4079	g4079, g18679	g12676, g15591, g15592	g15592, g15591, g12676	g12676, g15591, g15592
OG0000588	g27642, g23063, g29807	g27642, g29807, g23063	g23063, g27642, g29807	g4085, g17907, g17906		g6929	g19410, g226, g9641	g19410, g226	g19410, g226, g9641	g2303, g13608	g13608, g2303	g9641, g226	g9641, g226, g19410	g226, g9641, g19410	g9641, g226, g19410	g19410, g226, g9641	g13608, g2303	g20418, g13608, g2303, g25350	g13608, g2303
OG0000589	g116, g14660, g24565	g116, g24565, g14660	g14660, g116, g24565	g2767, g11405, g12855		g12549	g5869, g6138, g18761	g18761, g5869, g6138	g18761, g6138, g5869	g15306, g7038	g7038, g15306	g18761, g6138, g5869	g18761, g6138, g5869	g18761, g6138, g5869	g18761, g6138, g5869	g18761, g5869, g6138	g15306, g7038	g15306, g7038	g15306, g7038
OG0000590	g24922	g24922	g24922	g24262	mf_5694, mf_2046	g83, g1716, g3739	g8469, g20279, g22108	g20279, g8469	g22108, g20279, g8469	g5306, g18674, g1689	g5306, g18674, g1689	g20279, g8469, g22108	g20279, g22108	g20279, g8469, g22108	g8469, g20279, g22108	g22108, g20279, g8469	g5306, g18674, g1689	g1689, g18674, g5306, g15148	g5306, g18674, g1689
OG0000591				g27425, g2276, g17260	mf_11217	g3577	g12455, g15238, g16713, g18404	g15238, g16713, g12455, g18404	g18404, g15238, g16713, g12455	g9636, g14725	g9636, g14725	g18404, g15238, g12455, g16713	g12455, g16713, g18404, g15238	g15238, g16713, g12455, g18404	g18404, g12455, g16713, g15238	g16713, g18404, g12455, g15238	g14725, g9636	g9636, g14725	g14725, g9636
OG0000592				g13789, g3456, g21214		g2157	g20659, g13912, g8899, g8898	g8899, g13912, g8898, g20659	g8899, g8898, g20659, g13912	g4224, g4245	g4245, g4224	g8898, g8899, g13912, g20659	g8899, g8898, g20659, g13912	g13912, g20659, g8898, g8899	g13912, g8899, g8898, g20659	g13912, g20659, g8898, g8899	g4224, g4245	g4245, g23594, g4224	g4245, g4224
OG0000593				g5196, g5197, g8938, g8939, g11454, g11453, g11452, g13740, g5199	mf_7328, mf_2601, mf_9833, mf_8188, mf_2594, mf_1288, mf_6673, mf_12760, mf_13756	g654, g695, g9253, g2921	g6983, g8375, g7531	g7531, g6983, g8375	g7531, g8375, g6983			g8375, g6983, g7531	g7531, g6983, g8375	g6983, g7531, g8375	g8375, g7531, g6983	g6983, g8375, g7531		g1250	
OG0000594				g5379, g8837, g25438, g14882		g7203	g16179, g22279, g19783, g16545	g22279, g19783, g16545, g16179	g16545, g19783, g16179, g22279	g19593, g12061	g12061, g19593	g19783, g16545, g16179, g22279	g22279, g19783, g16179, g16545	g22279, g16545, g19783, g16179	g16179, g19783, g22279, g16545	g22279, g16179, g19783, g16545	g19593, g12061	g12061, g19593	g12061, g19593
OG0000595	g7694, g106, g11986, g21408	g21408, g106, g11986, g7694	g21408, g106, g7694, g11986	g28755	mf_7509	g5803	g23143, g2195	g23143, g2195	g2195, g23143	g12576, g15583, g9126	g12576, g9126, g15583	g2195, g23143	g23143	g23143, g2195	g2195, g23143	g23143, g2195	g9126, g15583, g12576	g9126, g15583, g21386, g12576	g9126, g12576, g15583
OG0000596	g26978, g7855, g286	g26978, g7855, g286	g286, g7855, g26978	g20579, g13403	mf_6739, mf_8009, mf_8598	g3107	g22711, g13161	g13161, g22711	g13161, g22711	g17836, g18869, g8047	g8047, g17836, g18869	g13161, g22711	g13161, g22711	g22711, g13161	g22711, g13161	g13161, g22711	g8047, g17836, g18869	g8047, g17836, g18869	g18869, g17836, g8047
OG0000597	g2385, g292	g292	g292, g2385	g14039, g24365		g10359	g23610, g19108, g20248, g9396	g20248, g23610, g19108, g9396	g20248, g9396, g23610, g19108	g7963	g7963	g19108, g23610, g9396, g20248	g20248, g23610, g19108, g9396	g9396, g20248, g23610, g19108	g9396, g19108, g20248, g23610	g20248, g19108, g9396, g23610	g7963	g20441, g7963	g7963
OG0000598	g17798, g350	g17798, g350	g350, g17798	g24748, g2738	mf_9110, mf_691, mf_7702, mf_14287	g11222, g3122	g6029, g6026	g6026, g6029	g6029, g6026	g10527, g3787, g5855	g5855, g3787, g10527	g6026, g6029	g6029, g6026	g6026, g6029	g6029, g6026	g6026, g6029	g5855, g10527, g3787	g5855, g10527, g13717, g3787	g5855, g10527, g3787
OG0000599	g4175, g1761, g371, g4173	g4175, g371, g1761, g4173	g4175, g371, g4173, g1761	g26367	mf_6677	g1483	g1621, g13408	g1621, g13408	g13408, g1621	g5398, g12763, g9185	g12763, g5398, g9185	g1621, g13408	g13408, g1621	g1621, g13408	g1621, g13408	g1621, g13408	g5398, g9185, g12763	g12763, g5398, g9185	g12763, g9185, g5398
OG0000600	g7561, g14940, g15043, g3698, g438	g14940, g3698, g7561, g15043	g3698, g15043, g438, g7561, g14940	g4789, g5971	mf_1608	g8740, g8105	g5751, g16309	g16309, g5751	g5751, g16309	g9997, g13175	g13175, g9997	g5751, g16309	g16309, g5751	g5751, g16309	g5751, g16309	g5751, g16309	g13175, g9997	g13175, g21237, g9997	g9997, g13175
OG0000601	g4748, g669	g4748, g669	g669	g15472, g9368, g9369, g9370, g20672, g390, g10768	mf_12316	g9729	g17893, g16651, g16650, g17894	g17894, g17893, g16650, g16651	g16651, g16650, g17893, g17894			g17894, g17893, g16651, g16650	g16650, g17894, g17893, g16651	g17894, g17893, g16650, g16651	g16651, g16650, g17893, g17894	g17894, g17893, g16650, g16651			
OG0000602	g16980, g19538, g3468, g687, g8911	g16980, g19538, g3468, g687	g3468, g16980, g8911, g687, g19538	g24795, g14919	mf_6900	g4292	g4372, g2660	g2660, g4372	g2660, g4372	g8303, g13936	g13936, g8303	g2660, g4372	g4372, g2660	g2660, g4372	g2660, g4372	g2660, g4372	g13936, g8303	g13936, g24716, g8303, g21034	g8303, g13936
OG0000603	g24245, g3437, g1670	g24245, g1670, g3437	g24245, g3437, g1670	g15345	mf_281	g4366	g12160, g4573, g10224	g4573, g12160, g10224	g4573, g12160, g10224	g5352, g1080	g1080, g5352	g12160, g10224, g4573	g4573, g12160, g10224	g4573, g12160, g10224	g10224, g4573, g12160	g12160, g10224, g4573	g1080, g5352	g1080, g5352	g5352, g1080
OG0000604	g16885, g25385, g1890, g1888	g1890, g1888, g25385, g16885	g1888, g16885, g25385, g1890	g5896, g14956, g12011	mf_6923	g9696	g5273, g5272, g5282	g5273, g5272, g5282	g5272, g5282, g5273	g6890	g6890	g5273, g5282, g5272	g5273, g5272, g5282	g5273, g5272, g5282	g5272, g5273, g5282	g5282, g5272, g5273	g6890	g6890	g6890
OG0000605	g13072, g1922	g1922, g13072	g1922, g13072	g5141, g5140, g16730	mf_8475	g6733	g14974, g5811	g5811, g14974	g14974, g5811	g20071, g3806, g4623, g1493	g3806, g4623, g1493, g20071	g5811, g14974	g5811	g14974, g5811	g5811, g14974	g14974, g5811	g3806, g1493, g20071, g4623	g3806, g4623, g1493, g20071	g4623, g3806, g1493, g20071
OG0000606	g23746, g16105, g16697, g16696, g2137	g2137, g16697, g16105, g16696, g23746	g2137, g16696, g23746, g16105, g16697	g22541, g31044, g29185, g18285	mf_968	g14010, g11970, g4438, g9190	g17422, g12401	g12401, g17422	g12401, g17422	g6617	g6617	g12401, g17422	g17422, g12401	g17422, g12401	g12401, g17422	g12401, g17422	g6617	g22547, g6617	g6617
OG0000607	g27157, g2150	g2150, g27157	g2150, g27157	g29762, g12897	mf_9423	g11466, g13795	g7793, g239, g7958	g7958, g239, g7793	g7958, g239, g7793	g8522, g8523	g8523, g8522	g7793, g239, g7958	g7793, g239, g7958	g239, g7793, g7958	g7958, g7793, g239	g7793, g239, g7958	g8523, g8522	g8522, g8523, g21446	g8522, g8523
OG0000608	g12539, g2212	g2212, g12539	g2212, g12539	g4968, g24379, g30631	mf_5488, mf_683, mf_2892, mf_1969	g6458, g11787	g4488, g4493	g4493, g4488	g4488, g4493	g8664, g2246, g13287	g8664, g2246, g13287	g4488, g4493	g4488, g4493	g4488, g4493	g4488, g4493	g4488, g4493	g2246, g8664, g13287	g2246, g8664, g13287	g2246, g8664, g13287
OG0000609	g29409, g2251	g29409, g2251	g29409, g2251	g22308, g17466, g5457	mf_2829, mf_11703	g2101, g3235, g3234, g6349	g358, g345	g358, g345	g358, g345	g3994, g15341, g4007	g4007, g15341, g3994	g358, g345	g358, g345	g358, g345	g358, g345	g358, g345	g4007, g15341, g3994	g4007, g3994, g15341	g3994, g15341, g4007
OG0000610	g2315, g9205, g9206, g2314	g2315, g2314, g9206, g9205	g9206, g2314, g2315	g14535, g11461, g11460, g14534	mf_540, mf_3099	g14057, g14056	g2891, g2894	g2891, g2894	g2891, g2894	g129, g130	g129, g130	g2891, g2894	g2891, g2894	g2891, g2894	g2891, g2894	g2894, g2891	g130, g129	g12571, g129, g130	g130, g129
OG0000611	g25456, g11650, g17835, g2468	g2468, g17835, g25456, g11650	g2468, g17835, g11650, g25456	g14080, g27761, g30427	mf_12594		g3039	g3039	g3039	g13802, g1647, g17630, g8300	g8300, g1647, g17630, g13802	g3039	g3039	g3039	g3039	g3039	g13802, g1647, g8300, g17630	g13802, g1647, g25457, g1955, g17630, g8300	g13802, g8300, g17630, g1647
OG0000612	g3318, g2599, g3798	g2599, g3318, g3798	g2599, g3318, g3798	g6673, g9615, g23940	mf_14973	g4140	g12461, g16986	g12461, g16986	g16986, g12461	g16073, g4885, g17074	g4885, g17074, g16073	g12461, g16986	g16986, g12461	g12461, g16986	g12461, g16986	g12461, g16986	g16073, g4885, g17074	g17074, g16073, g4885, g20841	g4885, g17074, g16073
